,A,2019-12-03,,,,,,638995,Staphylococcus argenteus,P,974469,Staphylococcus argenteus,N,,,,OR,,
,A,2019-12-03,,,,,,638996,Staphylococcus argensis,P,974470,Staphylococcus argensis,N,,,,OR,,
,A,2019-12-03,,,,,,638997,Staphylococcus agnetis,P,974471,Staphylococcus agnetis,N,,,,OR,,
,A,2019-12-03,,,,,,638998,Stanieria cyanosphaera,P,974472,Stanieria cyanosphaera,N,,,,OR,,
,A,2019-12-03,,,,,,638998,Stanieria cyanosphaera,T,974473,Chroococcidiopsis cyanosphaera,N,,,,OR,,
,A,2019-12-03,,,,,,638999,Stakelama sediminis,P,974474,Stakelama sediminis,N,,,,OR,,
,A,2019-12-03,,,,,,639000,Stakelama pacifica,P,974475,Stakelama pacifica,N,,,,OR,,
,A,2019-12-03,,,,,,639001,Stakelama algicida,P,974476,Stakelama algicida,N,,,,OR,,
,A,2019-12-03,,,,,,639002,Stackebrandtia soli,P,974477,Stackebrandtia soli,N,,,,OR,,
,A,2019-12-03,,,,,,639003,Stackebrandtia nassauensis,P,974478,Stackebrandtia nassauensis,N,,,,OR,,
,A,2019-12-03,,,,,,639004,Stackebrandtia endophytica,P,974479,Stackebrandtia endophytica,N,,,,OR,,
,A,2019-12-03,,,,,,639005,Stackebrandtia cavernae,P,974480,Stackebrandtia cavernae,N,,,,OR,,
,A,2019-12-03,,,,,,639006,Stackebrandtia albiflava,P,974481,Stackebrandtia albiflava,N,,,,OR,,
,A,2019-12-03,,,,,,639007,Sporotomaculum syntrophicum,P,974482,Sporotomaculum syntrophicum,N,,,,OR,,
,A,2019-12-03,,,,,,639008,Sporotomaculum hydroxybenzoicum,P,974483,Sporotomaculum hydroxybenzoicum,N,,,,OR,,
,A,2019-12-03,,,,,,639009,Sporotalea colonica,P,974484,Sporotalea colonica,N,,,,OR,,
,A,2019-12-03,,,,,,639737,Streptomyces roseolilacinus,T,975402,Actinomyces roseolilacinus,N,,,,OR,,
,A,2019-12-03,,,,,,639737,Streptomyces roseolilacinus,P,975401,Streptomyces roseolilacinus,N,,,,OR,,
,A,2019-12-03,,,,,,639738,Streptomyces roseogriseus,P,975403,Streptomyces roseogriseus,N,,,,OR,,
,A,2019-12-03,,,,,,639739,Streptomyces roseogriseolus,P,975404,Streptomyces roseogriseolus,N,,,,OR,,
,A,2019-12-03,,,,,,639740,Streptomyces roseogilvus,P,975405,Streptomyces roseogilvus,N,,,,OR,,
,A,2019-12-03,,,,,,639741,Streptomyces roseofulvus,T,975407,Actinomyces roseofulvus,N,,,,OR,,
,A,2019-12-03,,,,,,639741,Streptomyces roseofulvus,P,975406,Streptomyces roseofulvus,N,,,,OR,,
,A,2019-12-03,,,,,,639742,Streptomyces roseocinereus,P,975408,Streptomyces roseocinereus,N,,,,OR,,
,A,2019-12-03,,,,,,639743,Streptomyces roseochromogenus subsp. oscitans,P,975409,Streptomyces roseochromogenus subsp. oscitans,N,,,,OR,,
,A,2019-12-03,,,,,,639744,Streptomyces roseochromogenus subsp. albocyclini,P,975410,Streptomyces roseochromogenus subsp. albocyclini,N,,,,OR,,
,A,2019-12-03,,,,,,639745,Streptomyces roseochromogenus,T,975412,Actinomyces roseochromogenes,N,,,,OR,,
,A,2019-12-03,,,,,,639745,Streptomyces roseochromogenus,P,975411,Streptomyces roseochromogenus,N,,,,OR,,
,A,2019-12-03,,,,,,639745,Streptomyces roseochromogenus,T,975413,Streptomyces roseichromogenes,N,,,,OR,,
,A,2019-12-03,,,,,,642380,Mycobacterium arosiense,P,978917,Mycobacterium arosiense,N,,,,OR,,
,A,2019-12-03,,,,,,642381,Mycobacterium aquiterrae,P,978918,Mycobacterium aquiterrae,N,,,,OR,,
,A,2019-12-03,,,,,,642382,Mycobacterium aquaticum,P,978919,Mycobacterium aquaticum,N,,,,OR,,
,A,2019-12-03,,,,,,642383,Mycobacterium anthracenicum,P,978920,Mycobacterium anthracenicum,N,,,,OR,,
,A,2019-12-03,,,,,,642384,Mycobacterium angelicum,P,978921,Mycobacterium angelicum,N,,,,OR,,
,A,2019-12-03,,,,,,642385,Mycobacterium alsense,T,978923,Mycobacterium alsiense,N,,,,OR,,
,A,2019-12-03,,,,,,642385,Mycobacterium alsense,P,978922,Mycobacterium alsense,N,,,,OR,,
,A,2019-12-03,,,,,,642386,Mycobacterium album,P,978924,Mycobacterium album,N,,,,OR,,
,A,2019-12-03,,,,,,642387,Mycobacterium ahvazicum,P,978925,Mycobacterium ahvazicum,N,,,,OR,,
,A,2019-12-03,,,,,,642388,Mycobacterium aemonae,P,978926,Mycobacterium aemonae,N,,,,OR,,
,A,2019-12-03,,,,,,642389,Mycoavidus cysteinexigens,P,978927,Mycoavidus cysteinexigens,N,,,,OR,,
,A,2019-12-03,,,,,,642390,Mycetocola zhadangensis,P,978928,Mycetocola zhadangensis,N,,,,OR,,
,A,2019-12-03,,,,,,642391,Mycetocola tolaasinivorans,P,978929,Mycetocola tolaasinivorans,N,,,,OR,,
,A,2019-12-03,,,,,,642392,Mycetocola saprophilus,P,978930,Mycetocola saprophilus,N,,,,OR,,
,A,2019-12-03,,,,,,642393,Mycetocola reblochoni,P,978931,Mycetocola reblochoni,N,,,,OR,,
,A,2019-12-03,,,,,,642394,Mycetocola miduiensis,P,978932,Mycetocola miduiensis,N,,,,OR,,
,A,2019-12-03,,,,,,642395,Mycetocola manganoxydans,P,978933,Mycetocola manganoxydans,N,,,,OR,,
,A,2019-12-03,,,,,,642396,Mycetocola lacteus,P,978934,Mycetocola lacteus,N,,,,OR,,
,A,2019-12-03,,,,,,642397,Myceligenerans xiligouense,P,978935,Myceligenerans xiligouense,N,,,,OR,,
,A,2019-12-03,,,,,,642398,Myceligenerans salitolerans,P,978936,Myceligenerans salitolerans,N,,,,OR,,
,A,2019-12-03,,,,,,642399,Myceligenerans halotolerans,P,978937,Myceligenerans halotolerans,N,,,,OR,,
,A,2019-12-03,,,,,,644263,Microbacterium testaceum,T,981197,Brevibacterium testaceum,N,,,,OR,,
,A,2019-12-03,,,,,,644263,Microbacterium testaceum,T,981198,Curtobacterium testaceum,N,,,,OR,,
,A,2019-12-03,,,,,,644264,Microbacterium terricola,T,981200,Microbacterium terricolae,N,,,,OR,,
,A,2019-12-03,,,,,,644264,Microbacterium terricola,P,981199,Microbacterium terricola,N,,,,OR,,
,A,2019-12-03,,,,,,644265,Microbacterium terregens,P,981201,Microbacterium terregens,N,,,,OR,,
,A,2019-12-03,,,,,,644265,Microbacterium terregens,T,981202,Arthrobacter terregens,N,,,,OR,,
,A,2019-12-03,,,,,,644265,Microbacterium terregens,T,981203,Aureobacterium terregens,N,,,,OR,,
,A,2019-12-03,,,,,,644266,Microbacterium terrae,T,981205,Aureobacterium terrae,N,,,,OR,,
,A,2019-12-03,,,,,,644266,Microbacterium terrae,P,981204,Microbacterium terrae,N,,,,OR,,
,A,2019-12-03,,,,,,644267,Microbacterium telephonicum,P,981206,Microbacterium telephonicum,N,,,,OR,,
,A,2019-12-03,,,,,,644268,Microbacterium takaoensis,P,981207,Microbacterium takaoensis,N,,,,OR,,
,A,2019-12-03,,,,,,644269,Microbacterium suwonense,P,981208,Microbacterium suwonense,N,,,,OR,,
,A,2019-12-03,,,,,,644270,Microbacterium sorbitolivorans,P,981209,Microbacterium sorbitolivorans,N,,,,OR,,
,A,2019-12-03,,,,,,644271,Microbacterium soli,P,981210,Microbacterium soli,N,,,,OR,,
,A,2019-12-03,,,,,,644272,Microbacterium shrimpcida,P,981211,Microbacterium shrimpcida,N,,,,OR,,
,A,2019-12-03,,,,,,644273,Microbacterium shaanxiense,P,981212,Microbacterium shaanxiense,N,,,,OR,,
,A,2019-12-03,,,,,,644274,Microbacterium sediminis,P,981213,Microbacterium sediminis,N,,,,OR,,
,A,2019-12-03,,,,,,644275,Microbacterium sediminicola,P,981214,Microbacterium sediminicola,N,,,,OR,,
,A,2019-12-03,,,,,,644276,Microbacterium schleiferi,T,981216,Aureobacterium schleiferi,N,,,,OR,,
,A,2019-12-03,,,,,,644276,Microbacterium schleiferi,P,981215,Microbacterium schleiferi,N,,,,OR,,
,A,2019-12-03,,,,,,644277,Microbacterium saperdae,P,981217,Microbacterium saperdae,N,,,,OR,,
,A,2019-12-03,,,,,,644277,Microbacterium saperdae,T,981218,Aureobacterium saperdae,N,,,,OR,,
,A,2019-12-03,,,,,,644277,Microbacterium saperdae,T,981219,Brevibacterium saperdae,N,,,,OR,,
,A,2019-12-03,,,,,,644277,Microbacterium saperdae,T,981220,Curtobacterium saperdae,N,,,,OR,,
,A,2019-12-03,,,,,,641497,Imtechium assamiensis,P,977746,Imtechium assamiensis,N,,,,OR,,
,A,2019-12-03,,,,,,641498,Imtechella halotolerans,P,977747,Imtechella halotolerans,N,,,,OR,,
,A,2019-12-03,,,,,,641499,Imperialibacter roseus,P,977748,Imperialibacter roseus,N,,,,OR,,
,A,2019-12-03,,,,,,641500,Immundisolibacter cernigliae,P,977749,Immundisolibacter cernigliae,N,,,,OR,,
,A,2019-12-03,,,,,,641501,Imhoffiella purpurea,P,977750,Imhoffiella purpurea,N,,,,OR,,
,A,2019-12-03,,,,,,641502,Imhoffiella bheemlica,P,977751,Imhoffiella bheemlica,N,,,,OR,,
,A,2019-12-03,,,,,,641502,Imhoffiella bheemlica,T,977752,Thiorhodococcus bheemlicum,N,,,,OR,,
,A,2019-12-03,,,,,,641502,Imhoffiella bheemlica,T,977753,Thiorhodococcus bheemlicus,N,,,,OR,,
,A,2019-12-03,,,,,,641503,Ilyobacter tartaricus,P,977754,Ilyobacter tartaricus,N,,,,OR,,
,A,2019-12-03,,,,,,641504,Ilyobacter psychrophilus,P,977755,Ilyobacter psychrophilus,N,,,,OR,,
,A,2019-12-03,,,,,,641505,Ilyobacter polytropus,P,977756,Ilyobacter polytropus,N,,,,OR,,
,A,2019-12-03,,,,,,641506,Ilyobacter insuetus,P,977757,Ilyobacter insuetus,N,,,,OR,,
,A,2019-12-03,,,,,,641507,Ilyobacter delafieldii,P,977758,Ilyobacter delafieldii,N,,,,OR,,
,A,2019-12-03,,,,,,641508,Ilumomonas thalassia,P,977759,Ilumomonas thalassia,N,,,,OR,,
,A,2019-12-03,,,,,,641079,Thiomonas thermosulfata,T,977175,Thiobacillus thermosulfatus,N,,,,OR,,
,A,2019-12-03,,,,,,641079,Thiomonas thermosulfata,P,977174,Thiomonas thermosulfata,N,,,,OR,,
,A,2019-12-03,,,,,,641080,Thiomonas perometabolis,P,977176,Thiomonas perometabolis,N,,,,OR,,
,A,2019-12-03,,,,,,641081,Thiomonas islandica,P,977177,Thiomonas islandica,N,,,,OR,,
,A,2019-12-03,,,,,,641082,Thiomonas intermedia,P,977178,Thiomonas intermedia,N,,,,OR,,
,A,2019-12-03,,,,,,641082,Thiomonas intermedia,T,977179,Thiobacillus intermedius,N,,,,OR,,
,A,2019-12-03,,,,,,641083,Thiomonas delicata,T,977181,Thiobacillus cuprinus,N,,,,OR,,
,A,2019-12-03,,,,,,653465,Anaerobranca gottschalkii,P,992869,Anaerobranca gottschalkii,N,,,,OR,,
,A,2019-12-03,,,,,,653466,Anaerobranca californiensis,P,992870,Anaerobranca californiensis,N,,,,OR,,
,A,2019-12-03,,,,,,653467,Anaerobium acetethylicum,P,992871,Anaerobium acetethylicum,N,,,,OR,,
,A,2019-12-03,,,,,,653468,Anaerobiospirillum thomasii,P,992872,Anaerobiospirillum thomasii,N,,,,OR,,
,A,2019-12-03,,,,,,653469,Anaerobiospirillum succiniciproducens,P,992873,Anaerobiospirillum succiniciproducens,N,,,,OR,,
,A,2019-12-03,,,,,,653470,Anaerobacterium chartisolvens,P,992874,Anaerobacterium chartisolvens,N,,,,OR,,
,A,2019-12-03,,,,,,653471,Anaerobacillus macyae,T,992876,Bacillus macyae,N,,,,OR,,
,A,2019-12-03,,,,,,653471,Anaerobacillus macyae,P,992875,Anaerobacillus macyae,N,,,,OR,,
,A,2019-12-03,,,,,,653472,Anaerobacillus isosaccharinicus,P,992877,Anaerobacillus isosaccharinicus,N,,,,OR,,
,A,2019-12-03,,,,,,653473,Anaerobacillus arseniciselenatis,T,992879,Bacillus arseniciselenatis,N,,,,OR,,
,A,2019-12-03,,,,,,653473,Anaerobacillus arseniciselenatis,T,992880,Bacillus arsenicoselenatis,N,,,,OR,,
,A,2019-12-03,,,,,,653473,Anaerobacillus arseniciselenatis,P,992878,Anaerobacillus arseniciselenatis,N,,,,OR,,
,A,2019-12-03,,,,,,653474,Anaerobacillus alkalilacustris,P,992881,Anaerobacillus alkalilacustris,N,,,,OR,,
,A,2019-12-03,,,,,,653474,Anaerobacillus alkalilacustris,T,992882,Anaerobacillus alkalilacustre,N,,,,OR,,
,A,2019-12-03,,,,,,640770,Tildeniella nuda,P,976753,Tildeniella nuda,N,,,,OR,,
,A,2019-12-03,,,,,,653474,Anaerobacillus alkalilacustris,T,992883,Bacillus alkalilacustre,N,,,,OR,,
,A,2019-12-03,,,,,,653475,Anaerobacillus alkalidiazotrophicus,T,992885,Bacillus alkalidiazotrophicus,N,,,,OR,,
,A,2019-12-03,,,,,,653475,Anaerobacillus alkalidiazotrophicus,P,992884,Anaerobacillus alkalidiazotrophicus,N,,,,OR,,
,A,2019-12-03,,,,,,653476,Anaeroarcus burkinensis,P,992886,Anaeroarcus burkinensis,N,,,,OR,,
,A,2019-12-03,,,,,,653476,Anaeroarcus burkinensis,T,992887,Anaerovibrio burkinabensis,N,,,,OR,,
,A,2019-12-03,,,,,,653477,Anacystis marina,T,992889,Aphanocapsa marina,N,,,,OR,,
,A,2019-12-03,,,,,,653477,Anacystis marina,T,992890,Microcystis marina,N,,,,OR,,
,A,2019-12-03,,,,,,653477,Anacystis marina,P,992888,Anacystis marina,N,,,,OR,,
,A,2019-12-03,,,,,,652254,Desulfofundulus thermoacetoxidans,P,991298,Desulfofundulus thermoacetoxidans,N,,,,OR,,
,A,2019-12-03,,,,,,652254,Desulfofundulus thermoacetoxidans,T,991299,Desulfotomaculum thermoacetoxidans,N,,,,OR,,
,A,2019-12-03,,,,,,652255,Desulfofundulus solfataricus,T,991301,Desulfotomaculum solfataricum,N,,,,OR,,
,A,2019-12-03,,,,,,652255,Desulfofundulus solfataricus,P,991300,Desulfofundulus solfataricus,N,,,,OR,,
,A,2019-12-03,,,,,,652256,Desulfofundulus salinum,P,991302,Desulfofundulus salinum,N,,,,OR,,
,A,2019-12-03,,,,,,652257,Desulfofundulus luciae,T,991304,Desulfotomaculum luciae,N,,,,OR,,
,A,2019-12-03,,,,,,652257,Desulfofundulus luciae,P,991303,Desulfofundulus luciae,N,,,,OR,,
,A,2019-12-03,,,,,,652258,Desulfofundulus kuznetsovii,P,991305,Desulfofundulus kuznetsovii,N,,,,OR,,
,A,2019-12-03,,,,,,652258,Desulfofundulus kuznetsovii,T,991306,Desulfotomaculum kuznetsovii,N,,,,OR,,
,A,2019-12-03,,,,,,652259,Desulfofundulus australicus,T,991308,Desulfotomaculum australicum,N,,,,OR,,
,A,2019-12-03,,,,,,652259,Desulfofundulus australicus,P,991307,Desulfofundulus australicus,N,,,,OR,,
,A,2019-12-03,,,,,,652260,Desulfofrigus oceanense,P,991309,Desulfofrigus oceanense,N,,,,OR,,
,A,2019-12-03,,,,,,652261,Desulfofrigus fragile,P,991310,Desulfofrigus fragile,N,,,,OR,,
,A,2019-12-03,,,,,,652262,Desulfofarcimen intricatum,P,991311,Desulfofarcimen intricatum,N,,,,OR,,
,A,2019-12-03,,,,,,652262,Desulfofarcimen intricatum,T,991312,Desulfotomaculum intricatum,N,,,,OR,,
,A,2019-12-03,,,,,,654036,Cryobacterium arcticum,P,993596,Cryobacterium arcticum,N,,,,OR,,
,A,2019-12-03,,,,,,654037,Cruoricaptor ignavus,P,993597,Cruoricaptor ignavus,N,,,,OR,,
,A,2019-12-03,,,,,,651306,Avibacterium avium,P,990105,Avibacterium avium,N,,,,OR,,
,A,2019-12-03,,,,,,651306,Avibacterium avium,T,990106,Haemophilus avium,N,,,,OR,,
,A,2019-12-03,,,,,,651306,Avibacterium avium,T,990107,Pasteurella avium,N,,,,OR,,
,A,2019-12-03,,,,,,651307,Averyella dalhousiensis,P,990108,Averyella dalhousiensis,N,,,,OR,,
,A,2019-12-03,,,,,,651308,Austwickia chelonae,P,990109,Austwickia chelonae,N,,,,OR,,
,A,2019-12-03,,,,,,651308,Austwickia chelonae,T,990110,Dermatophilus chelonae,N,,,,OR,,
,A,2019-12-03,,,,,,651309,Auritidibacter ignavus,P,990111,Auritidibacter ignavus,N,,,,OR,,
,A,2019-12-03,,,,,,651310,Auricoccus indicus,P,990112,Auricoccus indicus,N,,,,OR,,
,A,2019-12-03,,,,,,651311,Aureivirga marina,P,990113,Aureivirga marina,N,,,,OR,,
,A,2019-12-03,,,,,,651312,Aureitalea marina,P,990114,Aureitalea marina,N,,,,OR,,
,A,2019-12-03,,,,,,651313,Aureispira maritima,P,990115,Aureispira maritima,N,,,,OR,,
,A,2019-12-03,,,,,,651314,Aureispira marina,P,990116,Aureispira marina,N,,,,OR,,
,A,2019-12-03,,,,,,637505,Telluria mixta,T,972667,Pseudomonas mixta,N,,,,OR,,
,A,2019-12-03,,,,,,637506,Telluria chitinolytica,P,972668,Telluria chitinolytica,N,,,,OR,,
,A,2019-12-03,,,,,,637507,Taylorella asinigenitalis,P,972669,Taylorella asinigenitalis,N,,,,OR,,
,A,2019-12-03,,,,,,637508,Tatumella terrea,T,972671,Pantoea terrea,N,,,,OR,,
,A,2019-12-03,,,,,,637508,Tatumella terrea,P,972670,Tatumella terrea,N,,,,OR,,
,A,2019-12-03,,,,,,637509,Tatumella saanichensis,P,972672,Tatumella saanichensis,N,,,,OR,,
,A,2019-12-03,,,,,,637510,Streptomyces amphotericinicus,P,972673,Streptomyces amphotericinicus,N,,,,OR,,
,A,2019-12-03,,,,,,637511,Streptomyces amphibiosporus,P,972674,Streptomyces amphibiosporus,N,,,,OR,,
,A,2019-12-03,,,,,,637512,Streptomyces ambofaciens,P,972675,Streptomyces ambofaciens,N,,,,OR,,
,A,2019-12-03,,,,,,637513,Streptomyces amakusaensis,P,972676,Streptomyces amakusaensis,N,,,,OR,,
,A,2019-12-03,,,,,,637514,Streptomyces althioticus,T,972678,Streptomyces althiomycinicus,N,,,,OR,,
,A,2019-12-03,,,,,,637514,Streptomyces althioticus,P,972677,Streptomyces althioticus,N,,,,OR,,
,A,2019-12-03,,,,,,637515,Streptomyces alni,P,972679,Streptomyces alni,N,,,,OR,,
,A,2019-12-03,,,,,,637516,Streptomyces alkalithermotolerans,P,972680,Streptomyces alkalithermotolerans,N,,,,OR,,
,A,2019-12-03,,,,,,637517,Streptomyces alkaliphilus,P,972681,Streptomyces alkaliphilus,N,,,,OR,,
,A,2019-12-03,,,,,,637518,Streptomyces alfalfae,P,972682,Streptomyces alfalfae,N,,,,OR,,
,A,2019-12-03,,,,,,637519,Streptomyces aldersoniae,P,972683,Streptomyces aldersoniae,N,,,,OR,,
,A,2019-12-03,,,,,,637520,Streptomyces albus subsp. coleimyceticus,P,972684,Streptomyces albus subsp. coleimyceticus,N,,,,OR,,
,A,2019-12-03,,,,,,637521,Streptomyces albus subsp. chlorinus,P,972685,Streptomyces albus subsp. chlorinus,N,,,,OR,,
,A,2019-12-03,,,,,,637522,Streptomyces albus subsp. albus,P,972686,Streptomyces albus subsp. albus,N,,,,OR,,
,A,2019-12-03,,,,,,637523,Streptomyces albus,P,972687,Streptomyces albus,N,,,,OR,,
,A,2019-12-03,,,,,,637523,Streptomyces albus,T,972688,Actinomyces almquisti,N,,,,OR,,
,A,2019-12-03,,,,,,637523,Streptomyces albus,T,972689,Actinomyces flocculus,N,,,,OR,,
,A,2019-12-03,,,,,,637523,Streptomyces albus,T,972690,Actinomyces rangoon,N,,,,OR,,
,A,2019-12-03,,,,,,637523,Streptomyces albus,T,972691,Nocardia gibsonii,N,,,,OR,,
,A,2019-12-03,,,,,,637523,Streptomyces albus,T,972692,Nocardia rangoonensis,N,,,,OR,,
,A,2019-12-03,,,,,,637523,Streptomyces albus,T,972693,Streptomyces almquistii,N,,,,OR,,
,A,2019-12-03,,,,,,637523,Streptomyces albus,T,972694,Streptomyces flocculus,N,,,,OR,,
,A,2019-12-03,,,,,,637523,Streptomyces albus,T,972695,Streptomyces gibsonii,N,,,,OR,,
,A,2019-12-03,,,,,,651878,Desulfotomaculum aquiferis,P,990825,Desulfotomaculum aquiferis,N,,,,OR,,
,A,2019-12-03,,,,,,651879,Desulfotomaculum aeronauticum,P,990826,Desulfotomaculum aeronauticum,N,,,,OR,,
,A,2019-12-03,,,,,,651880,Desulfotignum toluenicum,P,990827,Desulfotignum toluenicum,N,,,,OR,,
,A,2019-12-03,,,,,,651881,Desulfotignum phosphitoxidans,P,990828,Desulfotignum phosphitoxidans,N,,,,OR,,
,A,2019-12-03,,,,,,651882,Desulfotignum balticum,P,990829,Desulfotignum balticum,N,,,,OR,,
,A,2019-12-03,,,,,,651883,Desulfothermus okinawensis,P,990830,Desulfothermus okinawensis,N,,,,OR,,
,A,2019-12-03,,,,,,651884,Desulfothermus naphthae,P,990831,Desulfothermus naphthae,N,,,,OR,,
,A,2019-12-03,,,,,,651885,Desulfothermobacter acidiphilus,P,990832,Desulfothermobacter acidiphilus,N,,,,OR,,
,A,2019-12-03,,,,,,651886,Desulfotalea psychrophila,P,990833,Desulfotalea psychrophila,N,,,,OR,,
,A,2019-12-03,,,,,,651887,Desulfotalea arctica,P,990834,Desulfotalea arctica,N,,,,OR,,
,A,2019-12-03,,,,,,651888,Desulfosporosinus youngiae,P,990835,Desulfosporosinus youngiae,N,,,,OR,,
,A,2019-12-03,,,,,,651889,Desulfosporosinus orientis,T,990837,Desulfotomaculum orientis,N,,,,OR,,
,A,2019-12-03,,,,,,651889,Desulfosporosinus orientis,T,990838,Desulfovibrio orientis,N,,,,OR,,
,A,2019-12-03,,,,,,651889,Desulfosporosinus orientis,P,990836,Desulfosporosinus orientis,N,,,,OR,,
,A,2019-12-03,,,,,,651890,Desulfosporosinus nitroreducens,P,990839,Desulfosporosinus nitroreducens,N,,,,OR,,
,A,2019-12-03,,,,,,651891,Desulfosporosinus meridiei,P,990840,Desulfosporosinus meridiei,N,,,,OR,,
,A,2019-12-03,,,,,,651892,Desulfosporosinus limneticum,P,990841,Desulfosporosinus limneticum,N,,,,OR,,
,A,2019-12-03,,,,,,651893,Desulfosporosinus lacus,P,990842,Desulfosporosinus lacus,N,,,,OR,,
,A,2019-12-03,,,,,,651894,Desulfosporosinus idahoense,P,990843,Desulfosporosinus idahoense,N,,,,OR,,
,A,2019-12-03,,,,,,651895,Desulfosporosinus hippei,P,990844,Desulfosporosinus hippei,N,,,,OR,,
,A,2019-12-03,,,,,,651896,Desulfosporosinus fructosivorans,P,990845,Desulfosporosinus fructosivorans,N,,,,OR,,
,A,2019-12-03,,,,,,651897,Desulfosporosinus burensis,P,990846,Desulfosporosinus burensis,N,,,,OR,,
,A,2019-12-03,,,,,,651898,Desulfosporosinus auripigmenti,P,990847,Desulfosporosinus auripigmenti,N,,,,OR,,
,A,2019-12-03,,,,,,651898,Desulfosporosinus auripigmenti,T,990848,Desulfotomaculum auripigmentum,N,,,,OR,,
,A,2019-12-03,,,,,,651899,Desulfosporosinus acidiphilus,P,990849,Desulfosporosinus acidiphilus,N,,,,OR,,
,A,2019-12-03,,,,,,651900,Desulfosporosinus acididurans,P,990850,Desulfosporosinus acididurans,N,,,,OR,,
,A,2019-12-03,,,,,,651901,Desulfosporomusa polytropa,P,990851,Desulfosporomusa polytropa,N,,,,OR,,
,A,2019-12-03,,,,,,651902,Desulfospira joergensenii,P,990852,Desulfospira joergensenii,N,,,,OR,,
,A,2019-12-03,,,,,,651903,Desulfosoma profundi,P,990853,Desulfosoma profundi,N,,,,OR,,
,A,2019-12-03,,,,,,651904,Desulfosoma caldarium,P,990854,Desulfosoma caldarium,N,,,,OR,,
,A,2019-12-03,,,,,,649822,Henriciella marina,P,988276,Henriciella marina,N,,,,OR,,
,A,2019-12-03,,,,,,649823,Henriciella litoralis,P,988277,Henriciella litoralis,N,,,,OR,,
,A,2019-12-03,,,,,,649824,Henriciella barbarensis,P,988278,Henriciella barbarensis,N,,,,OR,,
,A,2019-12-03,,,,,,649825,Henriciella aquimarina,T,988280,Maribaculum marinum,N,,,,OR,,
,A,2019-12-03,,,,,,649825,Henriciella aquimarina,P,988279,Henriciella aquimarina,N,,,,OR,,
,A,2019-12-03,,,,,,649826,Henriciella algicola,P,988281,Henriciella algicola,N,,,,OR,,
,A,2019-12-03,,,,,,649827,Hellea balneolensis,P,988282,Hellea balneolensis,N,,,,OR,,
,A,2019-12-03,,,,,,649828,Heliothrix oregonensis,P,988283,Heliothrix oregonensis,N,,,,OR,,
,A,2019-12-03,,,,,,649829,Heliorestis daurensis,P,988284,Heliorestis daurensis,N,,,,OR,,
,A,2019-12-03,,,,,,649830,Heliorestis convoluta,P,988285,Heliorestis convoluta,N,,,,OR,,
,A,2019-12-03,,,,,,649831,Heliorestis baculata,P,988286,Heliorestis baculata,N,,,,OR,,
,A,2019-12-03,,,,,,649832,Heliorestis acidaminivorans,P,988287,Heliorestis acidaminivorans,N,,,,OR,,
,A,2019-12-03,,,,,,649833,Heliophilum fasciatum,P,988288,Heliophilum fasciatum,N,,,,OR,,
,A,2019-12-03,,,,,,649834,Heliobacterium undosum,P,988289,Heliobacterium undosum,N,,,,OR,,
,A,2019-12-03,,,,,,649835,Heliobacterium sulfidophilum,P,988290,Heliobacterium sulfidophilum,N,,,,OR,,
,A,2019-12-03,,,,,,646203,Komagataeibacter oboediens,P,983655,Komagataeibacter oboediens,N,,,,OR,,
,A,2019-12-03,,,,,,644790,Phycicoccus endophyticus,P,981857,Phycicoccus endophyticus,N,,,,OR,,
,A,2019-12-03,,,,,,644791,Phycicoccus dokdonensis,P,981858,Phycicoccus dokdonensis,N,,,,OR,,
,A,2019-12-03,,,,,,644792,Phycicoccus cremeus,P,981859,Phycicoccus cremeus,N,,,,OR,,
,A,2019-12-03,,,,,,644793,Phycicoccus bigeumensis,P,981860,Phycicoccus bigeumensis,N,,,,OR,,
,A,2019-12-03,,,,,,644794,Phycicoccus badiiscoriae,P,981861,Phycicoccus badiiscoriae,N,,,,OR,,
,A,2019-12-03,,,,,,644795,Phycicoccus aerophilus,P,981862,Phycicoccus aerophilus,N,,,,OR,,
,A,2019-12-03,,,,,,644796,Phycicoccus aerolatum,P,981863,Phycicoccus aerolatum,N,,,,OR,,
,A,2019-12-03,,,,,,644797,Phreatobacter stygius,P,981864,Phreatobacter stygius,N,,,,OR,,
,A,2019-12-03,,,,,,644798,Phreatobacter oligotrophus,P,981865,Phreatobacter oligotrophus,N,,,,OR,,
,A,2019-12-03,,,,,,644799,Phreatobacter cathodiphilus,P,981866,Phreatobacter cathodiphilus,N,,,,OR,,
,A,2019-12-03,,,,,,644800,Photorhizobium thompsonianum,P,981867,Photorhizobium thompsonianum,N,,,,OR,,
,A,2019-12-03,,,,,,644801,Photorhabdus thracensis,P,981868,Photorhabdus thracensis,N,,,,OR,,
,A,2019-12-03,,,,,,644801,Photorhabdus thracensis,T,981869,Photorhabdus luminescens subsp. thracensis,N,,,,OR,,
,A,2019-12-03,,,,,,644801,Photorhabdus thracensis,T,981870,Photorhabdus temperata subsp. thracensis,N,,,,OR,,
,A,2019-12-03,,,,,,644802,Photorhabdus temperata subsp. temperata,P,981871,Photorhabdus temperata subsp. temperata,N,,,,OR,,
,A,2019-12-03,,,,,,644803,Photorhabdus temperata subsp. phorame,P,981872,Photorhabdus temperata subsp. phorame,N,,,,OR,,
,A,2019-12-03,,,,,,640517,Streptomyces muensis,T,976421,Streptomyces caelicus,N,,,,OR,,
