990578,R,2018-12-12,fitzgeraldjb,93673,"8,9-anhydroerythromycin A 6,9-hemiketal",0,,,93673,"8,9-anhydroerythromycin A 6,9-hemiketal",32B40I7V7B,,,
990580,R,2018-12-12,fitzgeraldjb,93688,3-carboxy-4-nitrobenzenethiol,0,,,93688,3-carboxy-4-nitrobenzenethiol,OWT399B07G,,,
990582,R,2018-12-12,fitzgeraldjb,93917,delicious peptide,0,,,93917,delicious peptide,HE0DS1PZ2R,,,
990584,R,2018-12-12,fitzgeraldjb,93922,"technetium Tc 99m, bis(N-ethoxy-N-ethyldithiocarbamato)nitrido-",0,,,93922,"technetium Tc 99m, bis(N-ethoxy-N-ethyldithiocarbamato)nitrido-",UQ9G2F6I3H,,,
990586,R,2018-12-12,fitzgeraldjb,94069,nitronaproxen,0,,,94069,nitronaproxen,V24GR4LI3I,,,
990588,R,2018-12-12,fitzgeraldjb,94117,SDZ ICM 567,0,,,94117,SDZ ICM 567,GKTFVQJG0S,,,
990590,R,2018-12-12,fitzgeraldjb,94211,JTP 4819,0,,,94211,JTP 4819,ASG803L8RD,,,
990592,R,2018-12-12,fitzgeraldjb,94258,3-deazauracil,0,,,94258,3-deazauracil,LQ01OR5OK4,,,
990594,R,2018-12-12,fitzgeraldjb,94324,Igepal CA 720,0,,,94324,Igepal CA 720,480KVF3EBY,,,
990596,R,2018-12-12,fitzgeraldjb,94483,mercurial-insensitive water channel,0,,,94483,mercurial-insensitive water channel,4PN9LJL7ZK,,,
990598,R,2018-12-12,fitzgeraldjb,94655,norscopolamine,0,,,94655,norscopolamine,G880Z17K5S,,,
990600,R,2018-12-12,fitzgeraldjb,94724,R 95845,0,,,94724,R 95845,X1KA97Q99G,,,
990602,R,2018-12-12,fitzgeraldjb,94798,Org 33628,0,,,94798,Org 33628,5570B34COZ,,,
990604,R,2018-12-12,fitzgeraldjb,94917,GM 1892,0,,,94917,GM 1892,4O75889WF4,,,
990606,R,2018-12-12,fitzgeraldjb,94969,aminodantrolene,0,,,94969,aminodantrolene,R97QNA0E19,,,
990608,R,2018-12-12,fitzgeraldjb,95300,bis(2-mercaptoethyl)sulfone,0,,,95300,bis(2-mercaptoethyl)sulfone,296JAR8KSL,,,
990610,R,2018-12-12,fitzgeraldjb,95356,L 734217,0,,,95356,L 734217,3JRV8H947H,,,
990612,R,2018-12-12,fitzgeraldjb,95360,10-deacetylpaclitaxel,0,,,95360,10-deacetylpaclitaxel,B77R96LJLK,,,
990614,R,2018-12-12,fitzgeraldjb,95376,"1,3-dioleoyl-2-palmitoylglycerol",0,,,95376,"1,3-dioleoyl-2-palmitoylglycerol",VLQ6P59TQY,,,
990616,R,2018-12-12,fitzgeraldjb,95427,A 86929,0,,,95427,A 86929,S3ZIH99X6E,,,
993941,R,2019-01-06,fitzgeraldjb,514516,fenchlorazole-ethyl,0,,,514516,fenchlorazole-ethyl,4R856T003A,,,
993943,R,2019-01-06,fitzgeraldjb,514517,oxabetrinil,0,,,514517,oxabetrinil,1G03P0ZH9Y,,,
993945,R,2019-01-06,fitzgeraldjb,514549,peptide YY (1-36),0,,,514549,peptide YY (1-36),T2670C12I5,,,
993947,R,2019-01-06,fitzgeraldjb,514655,rubellin A,0,,,514655,rubellin A,7UA9EUR7J9,,,
1012010,Y,2019-05-23,fitzgeraldjb,89148,"Suppressor of variegation 3-9 protein, Drosophila","Suppressor of variegation 3-9 protein, Drosophila",594728,P,89148,"Su(var)3-9 protein, Drosophila","Suppressor of variegation 3-9 protein, Drosophila",594728,T,
989198,R,2018-11-28,fitzgeraldjb,79363,borage oil,0,,,79363,borage oil,F8XAG1755S,,,
1012012,Y,2019-05-23,fitzgeraldjb,89197,"scute protein, Drosophila","scute protein, Drosophila",522757,P,89197,"sc protein, Drosophila","scute protein, Drosophila",522757,T,
1014490,Y,2019-06-05,fitzgeraldjb,410884,"Rad21 protein, Drosophila","Rad21 protein, Drosophila",541832,P,410884,"vtd protein, Drosophila","Rad21 protein, Drosophila",541832,T,
1012016,Y,2019-05-23,fitzgeraldjb,89199,"achaete protein, Drosophila","achaete protein, Drosophila",523006,P,89199,"ac protein, Drosophila","achaete protein, Drosophila",523006,T,
1014492,Y,2019-06-05,fitzgeraldjb,410902,"lines protein, Drosophila","lines protein, Drosophila",419491,P,410902,"lin protein, Drosophila","lines protein, Drosophila",419491,T,
1012020,Y,2019-05-23,fitzgeraldjb,89200,"lethal of scute protein, Drosophila","lethal of scute protein, Drosophila",522753,P,89200,"l(1)sc protein, Drosophila","lethal of scute protein, Drosophila",522753,T,
1021791,Y,2019-06-26,fitzgeraldjb,591232,"ATG16.1 protein, C elegans","ATG16.1 protein, C elegans",865732,P,591232,"atg-16.1 protein, C elegans","ATG16.1 protein, C elegans",865732,T,
1012024,Y,2019-05-23,fitzgeraldjb,89211,"knirps-like protein, Drosophila","knirps-like protein, Drosophila",265888,P,89211,"knrl protein, Drosophila","knirps-like protein, Drosophila",265888,T,
1021793,Y,2019-06-26,fitzgeraldjb,591233,"ATG16.2 protein, C elegans","ATG16.2 protein, C elegans",865733,P,591233,"atg-16.2 protein, C elegans","ATG16.2 protein, C elegans",865733,T,
1014498,Y,2019-06-05,fitzgeraldjb,410904,"sticks and stones protein, Drosophila","sticks and stones protein, Drosophila",419496,P,410904,"SNS protein, Drosophila","sticks and stones protein, Drosophila",419496,T,
1012030,Y,2019-05-23,fitzgeraldjb,89446,"cinnamon protein, Drosophila","cinnamon protein, Drosophila",266486,P,89446,"cin protein, Drosophila","cinnamon protein, Drosophila",266486,T,
1014500,Y,2019-06-05,fitzgeraldjb,411066,"takeout protein, Drosophila","takeout protein, Drosophila",542330,P,411066,"TO protein, Drosophila","takeout protein, Drosophila",542330,T,
1012034,Y,2019-05-23,fitzgeraldjb,89932,"oo18 RNA-binding protein, Drosophila","oo18 RNA-binding protein, Drosophila",542532,P,89932,"orb protein, Drosophila","oo18 RNA-binding protein, Drosophila",542532,T,
1021795,Y,2019-06-26,fitzgeraldjb,591242,"CLP1 protein, C elegans","CLP1 protein, C elegans",865747,P,591242,"clpf-1 protein, C elegans","CLP1 protein, C elegans",865747,T,
1012038,Y,2019-05-23,fitzgeraldjb,89977,"darkener of apricot protein, Drosophila","darkener of apricot protein, Drosophila",267825,P,89977,"Doa protein, Drosophila","darkener of apricot protein, Drosophila",267825,T,
1012040,Y,2019-05-23,fitzgeraldjb,90080,"daughterless protein, Drosophila","daughterless protein, Drosophila",523012,P,90080,"Da protein, Drosophila","daughterless protein, Drosophila",523012,T,
1014504,Y,2019-06-05,fitzgeraldjb,411730,"CENP-meta protein, Drosophila","CENP-meta protein, Drosophila",421220,P,411730,"cmet protein, Drosophila","CENP-meta protein, Drosophila",421220,T,
1012044,Y,2019-05-23,fitzgeraldjb,90181,"And protein, Drosophila","And protein, Drosophila",560044,P,90181,"Acam protein, Drosophila","And protein, Drosophila",560044,T,
1021797,Y,2019-06-26,fitzgeraldjb,592695,"PINK1 protein, C elegans","PINK1 protein, C elegans",870012,P,592695,"pink-1 protein, C elegans","PINK1 protein, C elegans",870012,T,
1012048,Y,2019-05-23,fitzgeraldjb,90409,"screw protein, Drosophila","screw protein, Drosophila",268900,P,90409,"SCW protein, Drosophila","screw protein, Drosophila",268900,T,
1008939,Y,2019-05-12,fitzgeraldjb,588040,"ZNF219L protein, zebrafish","ZNF219L protein, zebrafish",859033,P,588040,"znf219 protein, zebrafish","ZNF219L protein, zebrafish",859033,T,
1013381,Y,2019-06-02,fitzgeraldjb,103073,"Dichaete protein, Drosophila","Dichaete protein, Drosophila",581189,P,103073,"D protein, Drosophila","Dichaete protein, Drosophila",581189,T,
1017099,Y,2019-06-12,fitzgeraldjb,501336,"U1-70K protein, Drosophila","U1-70K protein, Drosophila",643743,P,501336,"snRNP-U1-70K protein, Drosophila","U1-70K protein, Drosophila",643743,T,
1013385,Y,2019-06-02,fitzgeraldjb,103336,"Dacapo protein, Drosophila","Dacapo protein, Drosophila",596839,P,103336,"dap protein, Drosophila","Dacapo protein, Drosophila",596839,T,
1017101,Y,2019-06-12,fitzgeraldjb,501534,"TTF protein, Drosophila","TTF protein, Drosophila",644319,P,501534,"mTTF protein, Drosophila","TTF protein, Drosophila",644319,T,
1013389,Y,2019-06-02,fitzgeraldjb,103492,"Dreg-3 protein, Drosophila","Dreg-3 protein, Drosophila",552015,P,103492,"su(r) protein, Drosophila","Dreg-3 protein, Drosophila",552015,T,
1017103,Y,2019-06-12,fitzgeraldjb,501829,"slender lobes protein, Drosophila","slender lobes protein, Drosophila",645176,P,501829,"sle protein, Drosophila","slender lobes protein, Drosophila",645176,T,
1013393,Y,2019-06-02,fitzgeraldjb,103569,"still life protein, Drosophila","still life protein, Drosophila",300779,P,103569,"sif protein, Drosophila","still life protein, Drosophila",300779,T,
1013397,Y,2019-06-02,fitzgeraldjb,103826,"proliferation disrupter protein, Drosophila","proliferation disrupter protein, Drosophila",301386,P,103826,"prod protein, Drosophila","proliferation disrupter protein, Drosophila",301386,T,
1017107,Y,2019-06-12,fitzgeraldjb,501861,"HIPK2 protein, Drosophila","HIPK2 protein, Drosophila",645287,P,501861,"HIPK protein, Drosophila","HIPK2 protein, Drosophila",645287,T,
1013401,Y,2019-06-02,fitzgeraldjb,103962,"egghead protein, Drosophila","egghead protein, Drosophila",301704,P,103962,"egh protein, Drosophila","egghead protein, Drosophila",301704,T,
1017109,Y,2019-06-12,fitzgeraldjb,501874,"spastin protein, Drosophila","spastin protein, Drosophila",645316,P,501874,"spas protein, Drosophila","spastin protein, Drosophila",645316,T,
1013405,Y,2019-06-02,fitzgeraldjb,103963,"brainiac protein, Drosophila","brainiac protein, Drosophila",301707,P,103963,"brn protein, Drosophila","brainiac protein, Drosophila",301707,T,
1013407,Y,2019-06-02,fitzgeraldjb,103965,"serpent protein, Drosophila","serpent protein, Drosophila",596562,P,103965,"srp protein, Drosophila","serpent protein, Drosophila",596562,T,
1017111,Y,2019-06-12,fitzgeraldjb,501889,"shotgun protein, Drosophila","shotgun protein, Drosophila",655558,P,501889,"shg protein, Drosophila","shotgun protein, Drosophila",655558,T,
1013411,Y,2019-06-02,fitzgeraldjb,103968,"dachshund protein, Drosophila","dachshund protein, Drosophila",621061,P,103968,"dac protein, Drosophila","dachshund protein, Drosophila",621061,T,
1017115,Y,2019-06-12,fitzgeraldjb,502091,"sunglasses protein, Drosophila","sunglasses protein, Drosophila",646130,P,502091,"Tsp42Ej protein, Drosophila","sunglasses protein, Drosophila",646130,T,
1007437,Y,2019-05-05,fitzgeraldjb,80696,"svp46 protein, zebrafish","svp46 protein, zebrafish",548009,P,80696,"nr2f5 protein, zebrafish","svp46 protein, zebrafish",548009,T,
1007439,Y,2019-05-05,meyerstokesar,81542,"engrailed 1 protein, Xenopus","engrailed 1 protein, Xenopus",247481,P,81542,"En1 protein, Xenopus","engrailed 1 protein, Xenopus",247481,T,
1007441,Y,2019-05-05,meyerstokesar,83056,"Xlim-3 protein, Xenopus","Xlim-3 protein, Xenopus",251119,P,83056,"LHX3 protein, Xenopus","Xlim-3 protein, Xenopus",251119,T,
989200,R,2018-11-28,fitzgeraldjb,82908,integrin alpha7beta1,0,,,82908,integrin alpha7beta1,KYD8S41U3X,,,
1007443,Y,2019-05-05,meyerstokesar,85096,"Xwnt-5A protein, Xenopus","Xwnt-5A protein, Xenopus",255950,P,85096,"Wnt5a protein, Xenopus","Xwnt-5A protein, Xenopus",255950,T,
1014454,Y,2019-06-05,fitzgeraldjb,403683,"abstrakt protein, Drosophila","abstrakt protein, Drosophila",542261,P,403683,"Abs protein, Drosophila","abstrakt protein, Drosophila",542261,T,
1000187,R,2019-03-21,meyerstokesar,509352,"CYP51 protein, Trypanosoma cruzi",EC 1.14.13.70,,,509352,"CYP51 protein, Trypanosoma cruzi",0,,,
1000189,R,2019-03-21,meyerstokesar,528541,"SDH1 protein, S cerevisiae",EC 1.3.99.1,,,528541,"SDH1 protein, S cerevisiae",0,,,
1000191,R,2019-03-21,meyerstokesar,548417,"Cyp51 protein, rat",EC 1.14.13.70,,,548417,"Cyp51 protein, rat",0,,,
1000193,R,2019-03-21,meyerstokesar,548418,"CYP51A1 protein, human",EC 1.14.13.70,,,548418,"CYP51A1 protein, human",0,,,
1005406,Y,2019-04-18,fitzgeraldjb,492749,"Nlz2 protein, zebrafish","Nlz2 protein, zebrafish",616570,P,492749,"znf503 protein, zebrafish","Nlz2 protein, zebrafish",616570,T,
1005408,Y,2019-04-18,fitzgeraldjb,497600,"omp protein, zebrafish","omp protein, zebrafish",602727,P,497600,"ompb protein, zebrafish","omp protein, zebrafish",602727,T,
1005410,Y,2019-04-18,fitzgeraldjb,497662,"Otx2 protein, zebrafish","Otx2 protein, zebrafish",616675,P,497662,"otx2b protein, zebrafish","Otx2 protein, zebrafish",616675,T,
1005412,Y,2019-04-18,fitzgeraldjb,498151,"Otopetrin 1 protein, zebrafish","Otopetrin 1 protein, zebrafish",634443,P,498151,"Otop 1 protein, zebrafish","Otopetrin 1 protein, zebrafish",634443,T,
1005416,Y,2019-04-18,fitzgeraldjb,502198,"Nmyc1 protein, zebrafish","Nmyc1 protein, zebrafish",646468,P,502198,"mycn protein, zebrafish","Nmyc1 protein, zebrafish",646468,T,
1005418,Y,2019-04-18,fitzgeraldjb,503593,"penner protein, zebrafish","penner protein, zebrafish",650972,P,503593,"llgl2 protein, zebrafish","penner protein, zebrafish",650972,T,
1005420,Y,2019-04-18,fitzgeraldjb,505252,"OGT protein, zebrafish","OGT protein, zebrafish",658210,P,505252,"ogt.1 protein, zebrafish","OGT protein, zebrafish",658210,T,
1005422,Y,2019-04-18,fitzgeraldjb,506820,"perplexed protein, zebrafish","perplexed protein, zebrafish",664011,P,506820,"cad protein, zebrafish","perplexed protein, zebrafish",664011,T,
1005424,Y,2019-04-18,fitzgeraldjb,512205,"PEPT2 protein, zebrafish","PEPT2 protein, zebrafish",679090,P,512205,"SLC15A2 protein, zebrafish","PEPT2 protein, zebrafish",679090,T,
994289,R,2019-01-08,fitzgeraldjb,524458,peg-8 distearate,0,,,524458,peg-8 distearate,7JNC8VN07M,,,
994291,R,2019-01-08,fitzgeraldjb,524468,rebaudioside C,0,,,524468,rebaudioside C,FE0M8Z5L2E,,,
994293,R,2019-01-08,fitzgeraldjb,524469,dulcoside A,0,,,524469,dulcoside A,BV1X94PJ0P,,,
994295,R,2019-01-08,fitzgeraldjb,524480,hexadecyloxypropyl 9-(2-(phosphonomethoxy)propyl)adenine,0,,,524480,hexadecyloxypropyl 9-(2-(phosphonomethoxy)propyl)adenine,K7J545MEMA,,,
994297,R,2019-01-08,fitzgeraldjb,524585,diphenyldimethoxysilane,0,,,524585,diphenyldimethoxysilane,02QB6788GC,,,
994299,R,2019-01-08,fitzgeraldjb,524614,"methyl 3,4-dichlorocarbanilate",0,,,524614,"methyl 3,4-dichlorocarbanilate",6A0988TW71,,,
994301,R,2019-01-08,fitzgeraldjb,525037,triisobutylaluminum,0,,,525037,triisobutylaluminum,09P2THV2X4,,,
994303,R,2019-01-08,fitzgeraldjb,525072,4-hydroxy-6-methyl-2-pyrone,0,,,525072,4-hydroxy-6-methyl-2-pyrone,S1S883S4EE,,,
994305,R,2019-01-08,fitzgeraldjb,525137,7-methoxyflavone,0,,,525137,7-methoxyflavone,XK561AP5UR,,,
994307,R,2019-01-08,fitzgeraldjb,525396,1-methyltryptophan,0,,,525396,1-methyltryptophan,XD0FY1J13B,,,
994309,R,2019-01-08,fitzgeraldjb,525605,oxeglitazar,0,,,525605,oxeglitazar,LKX634SL5X,,,
994311,R,2019-01-08,fitzgeraldjb,525609,dimethyloxosulfonium methylide,0,,,525609,dimethyloxosulfonium methylide,7Q604D1T2G,,,
994313,R,2019-01-08,fitzgeraldjb,525923,lysyl-threonyl-threonyl-lysyl-serine,0,,,525923,lysyl-threonyl-threonyl-lysyl-serine,69B8BD4H9G,,,
994315,R,2019-01-08,fitzgeraldjb,525991,3-chloro-1-butene,0,,,525991,3-chloro-1-butene,58S8R4439O,,,
994317,R,2019-01-08,fitzgeraldjb,525992,2-chlorobutane,0,,,525992,2-chlorobutane,AV999R2773,,,
994319,R,2019-01-08,fitzgeraldjb,526051,6-methylpyridine-2-carboxaldehyde,0,,,526051,6-methylpyridine-2-carboxaldehyde,0RNR5L79R2,,,
994321,R,2019-01-08,fitzgeraldjb,526103,aspartyl-alanyl-diketopiperazine,0,,,526103,aspartyl-alanyl-diketopiperazine,R9CHM391D5,,,
994323,R,2019-01-08,fitzgeraldjb,526114,hydroxyacetildenafil,0,,,526114,hydroxyacetildenafil,EEX06K9B10,,,
994325,R,2019-01-08,fitzgeraldjb,526115,piperidenafil,0,,,526115,piperidenafil,L7EH1H08V8,,,
994327,R,2019-01-08,fitzgeraldjb,526132,chryseriol,0,,,526132,chryseriol,Q813145M20,,,
994329,R,2019-01-08,fitzgeraldjb,526187,MORAb-009 monoclonal antibody,0,,,526187,MORAb-009 monoclonal antibody,6HP0354G04,,,
994331,R,2019-01-08,fitzgeraldjb,526284,polyoxyethylene 40 stearate,0,,,526284,polyoxyethylene 40 stearate,13A4J4NH9I,,,
994333,R,2019-01-08,fitzgeraldjb,526431,"4-(2,4,6-trimethyl-3-cyclohexen-1-yl)-3-buten-2-one",0,,,526431,"4-(2,4,6-trimethyl-3-cyclohexen-1-yl)-3-buten-2-one",67GL43KSFC,,,
994335,R,2019-01-08,fitzgeraldjb,526432,p-cresyl salicylate,0,,,526432,p-cresyl salicylate,8S7I019XJF,,,
994337,R,2019-01-08,fitzgeraldjb,526470,"2,4,6-trimethylbenzaldehyde",0,,,526470,"2,4,6-trimethylbenzaldehyde",4W00MG84DR,,,
994339,R,2019-01-08,fitzgeraldjb,526531,4-fluoropaclitaxel,0,,,526531,4-fluoropaclitaxel,O37W3I0X4G,,,
994341,R,2019-01-08,fitzgeraldjb,526535,hexyl acrylate,0,,,526535,hexyl acrylate,X0670P452A,,,
994343,R,2019-01-08,fitzgeraldjb,526866,5-amino-2-chlorotoluene-4-sulfonic acid,0,,,526866,5-amino-2-chlorotoluene-4-sulfonic acid,HNF96511X2,,,
994345,R,2019-01-08,fitzgeraldjb,526935,"N,N-dicyclohexyl-2-benzothiazolesulfenamide",0,,,526935,"N,N-dicyclohexyl-2-benzothiazolesulfenamide",5OBS6299M8,,,
994347,R,2019-01-08,fitzgeraldjb,527130,3-methoxybutyl acetate,0,,,527130,3-methoxybutyl acetate,2W0NXC23XW,,,
994349,R,2019-01-08,fitzgeraldjb,527200,4-ethylcatechol,0,,,527200,4-ethylcatechol,574JV8BYR2,,,
994351,R,2019-01-08,fitzgeraldjb,527317,(R)-xanthoanthrafil,0,,,527317,(R)-xanthoanthrafil,IAU22ZHP0V,,,
994353,R,2019-01-08,fitzgeraldjb,527323,N-methylmaleimide,0,,,527323,N-methylmaleimide,P0TFZ8R21Y,,,
989188,R,2018-11-28,miliarasn,606283,"MIK2 protein, Arabidopsis",EC 2.7.-,,,606283,"MIK2 protein, Arabidopsis",EC 2.7.11.1,,,
989190,R,2018-11-28,miliarasn,606284,"MDIS2 protein, Arabidopsis",0,,,606284,"MDIS2 protein, Arabidopsis",EC 2.7.11.1,,,
989192,R,2018-11-28,fitzgeraldjb,14096,alpha-methylene gamma-butyrolactone,547-65-9,,,14096,alpha-methylene gamma-butyrolactone,362Y256BOL,,,
989194,R,2018-11-28,meyerstokesar,18562,guggulu extract,0,,,18562,guggulu extract,34969JX79R,,,
989196,R,2018-11-28,fitzgeraldjb,25991,Thomsen-Friedenreich antibodies,0,,,25991,Thomsen-Friedenreich antibodies,3HG052TF3I,,,
989202,R,2018-11-28,meyerstokesar,95104,LG 100268,0,,,95104,LG 100268,UVU4X1103P,,,
989204,R,2018-11-28,fitzgeraldjb,108111,fibroblast growth factor 13,0,,,108111,fibroblast growth factor 13,330E71H5Q4,,,
989206,R,2018-11-28,meyerstokesar,109183,K201 compound,0,,,109183,K201 compound,0I621Y6R4Q,,,
989208,R,2018-11-28,fitzgeraldjb,111049,MAP-kinase-activated kinase 5,EC 2.7.1.11,,,111049,MAP-kinase-activated kinase 5,6YHG2VE3IX,,,
989210,R,2018-11-28,fitzgeraldjb,111212,TRK 820,0,,,111212,TRK 820,25CC4N0P8J,,,
989212,R,2018-11-28,fitzgeraldjb,114062,BBR 3464,0,,,114062,BBR 3464,HAJ1000ARC,,,
989214,R,2018-11-28,fitzgeraldjb,115121,LY 353381,0,,,115121,LY 353381,E569WG6E60,,,
989216,R,2018-11-28,fitzgeraldjb,117220,3-nitrobenzanthrone,0,,,117220,3-nitrobenzanthrone,O4OJW7BC7W,,,
989218,R,2018-11-28,fitzgeraldjb,122101,claudin 6,0,,,122101,claudin 6,MRC5FX426I,,,
989220,R,2018-11-28,fitzgeraldjb,486140,penehyclidine,0,,,486140,penehyclidine,353CX8CSHD,,,
989222,R,2018-11-28,fitzgeraldjb,496730,"90Y-octreotide, DOTA-Tyr(3)-",0,,,496730,"90Y-octreotide, DOTA-Tyr(3)-",ABF7OG3FA3,,,
1005882,Y,2019-04-21,fitzgeraldjb,512775,"pou12 protein, zebrafish","pou12 protein, zebrafish",643203,P,512775,"pou3f3a protein, zebrafish","pou12 protein, zebrafish",643203,T,
1005884,Y,2019-04-21,fitzgeraldjb,512834,"postn protein, zebrafish","postn protein, zebrafish",655015,P,512834,"postnb protein, zebrafish","postn protein, zebrafish",655015,T,
1005886,Y,2019-04-21,fitzgeraldjb,513257,"prdm1 protein, zebrafish","prdm1 protein, zebrafish",662733,P,513257,"prdm1a protein, zebrafish","prdm1 protein, zebrafish",662733,T,
1005888,Y,2019-04-21,fitzgeraldjb,514537,"santa protein, zebrafish","santa protein, zebrafish",685411,P,514537,"krit1 protein, zebrafish","santa protein, zebrafish",685411,T,
1005890,Y,2019-04-21,fitzgeraldjb,516331,"Prdc protein, zebrafish","Prdc protein, zebrafish",689680,P,516331,"grem2b protein, zebrafish","Prdc protein, zebrafish",689680,T,
1005892,Y,2019-04-21,fitzgeraldjb,518907,"Raldh2 protein, zebrafish","Raldh2 protein, zebrafish",695804,P,518907,"Aldh1a2 protein, zebrafish","Raldh2 protein, zebrafish",695804,T,
1005894,Y,2019-04-21,fitzgeraldjb,521130,"prestin protein, zebrafish","prestin protein, zebrafish",701857,P,521130,"slc26a5 protein, zebrafish","prestin protein, zebrafish",701857,T,
1005896,Y,2019-04-21,fitzgeraldjb,521431,"RORA protein, zebrafish","RORA protein, zebrafish",702938,P,521431,"roraa protein, zebrafish","RORA protein, zebrafish",702938,T,
1005898,Y,2019-04-21,fitzgeraldjb,524558,"purpurin protein, zebrafish","purpurin protein, zebrafish",710234,P,524558,"rbp4l protein, zebrafish","purpurin protein, zebrafish",710234,T,
1005900,Y,2019-04-21,fitzgeraldjb,525249,"Rep1 protein, zebrafish","Rep1 protein, zebrafish",711808,P,525249,"chm protein, zebrafish","Rep1 protein, zebrafish",711808,T,
1005902,Y,2019-04-21,fitzgeraldjb,529162,"Raldh3 protein, zebrafish","Raldh3 protein, zebrafish",720473,P,529162,"aldh1a3 protein, zebrafish","Raldh3 protein, zebrafish",720473,T,
1015675,Y,2019-06-09,fitzgeraldjb,472019,"beached protein, Drosophila","beached protein, Drosophila",535344,P,472019,"bchs protein, Drosophila","beached protein, Drosophila",535344,T,
1016867,R,2019-06-12,fitzgeraldjb,558165,artefenomel,0,,,558165,artefenomel,RIK029813G,,,
1015679,Y,2019-06-09,fitzgeraldjb,472307,"fat protein, Drosophila","fat protein, Drosophila",536058,P,472307,"ft protein, Drosophila","fat protein, Drosophila",536058,T,
1016983,Y,2019-06-12,fitzgeraldjb,495947,"PINCH protein, Drosophila","PINCH protein, Drosophila",629716,P,495947,"stck protein, Drosophila","PINCH protein, Drosophila",629716,T,
1015683,Y,2019-06-09,fitzgeraldjb,472498,"rho-2 protein, Drosophila","rho-2 protein, Drosophila",536651,P,472498,"Stet protein, Drosophila","rho-2 protein, Drosophila",536651,T,
1016985,Y,2019-06-12,fitzgeraldjb,495958,"hybrid male rescue protein, Drosophila","hybrid male rescue protein, Drosophila",629741,P,495958,"Hmr protein, Drosophila","hybrid male rescue protein, Drosophila",629741,T,
1015687,Y,2019-06-09,fitzgeraldjb,472859,"tincar protein, Drosophila","tincar protein, Drosophila",537707,P,472859,"tinc protein, Drosophila","tincar protein, Drosophila",537707,T,
1015691,Y,2019-06-09,fitzgeraldjb,472925,"distal antenna protein, Drosophila","distal antenna protein, Drosophila",537782,P,472925,"dan protein, Drosophila","distal antenna protein, Drosophila",537782,T,
1016989,Y,2019-06-12,fitzgeraldjb,496049,"Fak56D protein, Drosophila","Fak56D protein, Drosophila",580992,P,496049,"Fak protein, Drosophila","Fak56D protein, Drosophila",580992,T,
1015695,Y,2019-06-09,fitzgeraldjb,472926,"distal antenna-related protein, Drosophila","distal antenna-related protein, Drosophila",537784,P,472926,"danr protein, Drosophila","distal antenna-related protein, Drosophila",537784,T,
1016991,Y,2019-06-12,fitzgeraldjb,496261,"phantom protein, Drosophila","phantom protein, Drosophila",650756,P,496261,"Phm protein, Drosophila","phantom protein, Drosophila",650756,T,
1015699,Y,2019-06-09,fitzgeraldjb,473070,"beta-4-galactosyltransferase 7 protein, Drosophila","beta-4-galactosyltransferase 7 protein, Drosophila",573104,P,473070,"beta4GalT7 protein, Drosophila","beta-4-galactosyltransferase 7 protein, Drosophila",573104,T,
1020882,Y,2019-06-23,meyerstokesar,525113,"dicalcin protein, Xenopus","dicalcin protein, Xenopus",711629,P,525113,"S100A11 protein, Xenopus","dicalcin protein, Xenopus",711629,T,
1018765,Y,2019-06-16,fitzgeraldjb,553193,"MCRS2 protein, Drosophila","MCRS2 protein, Drosophila",780045,P,553193,"Rcd5 protein, Drosophila","MCRS2 protein, Drosophila",780045,T,
1018767,Y,2019-06-16,fitzgeraldjb,553413,"kune-kune protein, Drosophila","kune-kune protein, Drosophila",780523,P,553413,"kune protein, Drosophila","kune-kune protein, Drosophila",780523,T,
1018769,Y,2019-06-16,fitzgeraldjb,553463,"Apt1 protein, Drosophila","Apt1 protein, Drosophila",780649,P,553463,"CG18815 protein, Drosophila","Apt1 protein, Drosophila",780649,T,
1018771,Y,2019-06-16,fitzgeraldjb,553663,"waharan protein, Drosophila","waharan protein, Drosophila",781089,P,553663,"NSL1 protein, Drosophila","waharan protein, Drosophila",781089,T,
1022143,Y,2019-06-27,fitzgeraldjb,112614,"MMP-H19 protein, C elegans","MMP-H19 protein, C elegans",558438,P,112614,"ZMP-2 protein, C elegans","MMP-H19 protein, C elegans",558438,T,
1022145,Y,2019-06-27,fitzgeraldjb,112615,"MMP-Y19 protein, C elegans","MMP-Y19 protein, C elegans",558439,P,112615,"zmp-1 protein, C elegans","MMP-Y19 protein, C elegans",558439,T,
1022147,Y,2019-06-27,fitzgeraldjb,113069,"opt-1 protein, C elegans","opt-1 protein, C elegans",558859,P,113069,"pept-2 protein, C elegans","opt-1 protein, C elegans",558859,T,
1022151,Y,2019-06-27,fitzgeraldjb,113520,"SUR-8 protein, C elegans","SUR-8 protein, C elegans",523704,P,113520,"soc-2 protein, C elegans","SUR-8 protein, C elegans",523704,T,
1022153,Y,2019-06-27,fitzgeraldjb,115798,"ceBNIP3 protein, C elegans","ceBNIP3 protein, C elegans",328004,P,115798,"DCT-1 protein, C elegans","ceBNIP3 protein, C elegans",328004,T,
1022155,Y,2019-06-27,fitzgeraldjb,117264,"COG-2 protein, C elegans","COG-2 protein, C elegans",331090,P,117264,"cogc-2 protein, C elegans","COG-2 protein, C elegans",331090,T,
1022157,Y,2019-06-27,fitzgeraldjb,118999,"BIR1 protein, C elegans","BIR1 protein, C elegans",509903,P,118999,"bir-1 protein, C elegans","BIR1 protein, C elegans",509903,T,
