,A,2019-12-03,,,,,,,,80362,Stargardt Disease,T,801321,Fundus Flavimaculatus,N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80362,Stargardt Disease,T,842533,Stargardt Macular Degeneration,N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80362,Stargardt Disease,P,842534,Stargardt Disease,N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,79763,Intermittent Renal Replacement Therapy,T,951150,PIRRT,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,79763,Intermittent Renal Replacement Therapy,T,951159,Accelerated Veno-Venous Hemofiltration,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,79763,Intermittent Renal Replacement Therapy,T,951160,Intermittent Venovenous Hemodiafiltration,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,79763,Intermittent Renal Replacement Therapy,T,951161,Intermittent Veno-Venous Hemodiafiltration,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80065,Protein-Arginine Deiminase Type 6,T,950216,Protein Arginine Deiminase Type VI,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80065,Protein-Arginine Deiminase Type 6,T,949809,Peptidylarginine Deiminase Type 6,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80065,Protein-Arginine Deiminase Type 6,T,949811,Peptidylarginine Deiminase Type VI,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80065,Protein-Arginine Deiminase Type 6,T,949812,PADI6 Protein,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80065,Protein-Arginine Deiminase Type 6,T,950215,Protein Arginine Deiminase Type 6,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,7128,Immunoglobulin Fragments,T,952303,Ig Fragments,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,7129,Immunoglobulin Gm Allotypes,T,952304,Ig Gm Allotypes,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,51819,Immunoglobulin J Recombination Signal Sequence-Binding Protein,T,952308,Ig J Recombination Signal Sequence Binding Protein,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,7145,Immunoglobulin kappa-Chains,T,952309,Ig kappa Chains,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,7131,Immunoglobulin Km Allotypes,T,952310,Ig Km Allotypes,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,7146,Immunoglobulin lambda-Chains,T,952311,Ig lambda Chains,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80031,Limited English Proficiency,P,949515,Limited English Proficiency,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80031,Limited English Proficiency,T,950483,Limited English Proficient,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,7266,"Inhibition, Psychological",P,950565,"Inhibition, Psychological",Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,7266,"Inhibition, Psychological",T,950566,"Inhibition, Psychology",Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,7266,"Inhibition, Psychological",T,950567,Psychological Inhibition,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,7721,"Knowledge of Results, Psychological",P,950570,"Knowledge of Results, Psychological",Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,7721,"Knowledge of Results, Psychological",T,950571,"Knowledge of Results, Psychology",Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,7837,"Latency Period, Psychological",P,950577,"Latency Period, Psychological",Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,7837,"Latency Period, Psychological",T,950578,"Latency Period, Psychology",Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,1766,Blindness,T,956582,Unilateral Blindness,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,1766,Blindness,T,956583,Blindness Bilateral,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,1766,Blindness,T,956584,Bilateral Blindness,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,1766,Blindness,T,956586,"Blindness, Bilateral",Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,1766,Blindness,T,956637,Blindness Transient,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,1766,Blindness,T,957372,Sudden Visual Loss,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,1766,Blindness,T,957373,Visual Loss Sudden,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,1288,Attention,T,949423,Focus of Attention,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,72760,Single Molecule Imaging,T,950399,Single Particle Tracking,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,79662,Chronic Disease Indicators,P,947636,Chronic Disease Indicators,N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,79662,Chronic Disease Indicators,T,948033,Chronic Disease Surveillance,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,7147,Immunoglobulin Light Chains,T,952312,Ig Light Chains,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,18828,"Immunoglobulins, Thyroid-Stimulating",T,952315,Ig Thyroid Stimulating,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,69550,Machine Learning,T,952644,Transfer Learning,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,49631,"Esophageal Sphincter, Upper",T,946927,Thyropharyngeus,N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,49631,"Esophageal Sphincter, Upper",T,946928,Inferior Pharyngeal Constrictor,N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,31955,Rhamnus,T,950549,Cascara Buckthorn,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,15213,Neuroimmunomodulation,T,951689,Neuro-immune Axis,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,15213,Neuroimmunomodulation,T,951690,Neuroimmune Axis,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,15213,Neuroimmunomodulation,T,951691,Cholinergic Anti-inflammatory Pathway,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,15213,Neuroimmunomodulation,T,951692,Vagal Anti-inflammatory Pathway,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,15213,Neuroimmunomodulation,T,951693,Vagal-immune Interactions,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,79482,Claustrum,T,946320,Insular Claustrum,N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,79482,Claustrum,T,946321,Endopiriform Claustrum,N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,79482,Claustrum,T,946326,Claustra,N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,81005,Cyclohexane Monoterpenes,P,957040,Cyclohexane Monoterpenes,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,81204,Chromatin Immunoprecipitation Sequencing,T,958633,ATAC-Seq,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,81204,Chromatin Immunoprecipitation Sequencing,T,958636,Assay for Transposase-Accessible Chromatin Using Sequencing,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,81204,Chromatin Immunoprecipitation Sequencing,T,958640,ChIP-Exo,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,81204,Chromatin Immunoprecipitation Sequencing,T,958641,ChIP-Chip,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,16031,Liver Transplantation,T,956946,Liver Transplant,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,4616,Emblems and Insignia,T,949512,Flags,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80105,Relational Autonomy,P,950119,Relational Autonomy,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,4616,Emblems and Insignia,T,953268,Flags and Banners,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,14463,Ultrasonography,T,956409,Ultrasonographic Imaging,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80063,Protein-Arginine Deiminase Type 3,P,949971,Protein-Arginine Deiminase Type 3,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80063,Protein-Arginine Deiminase Type 3,T,950214,Peptidyl Arginine Deiminase Type III,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80063,Protein-Arginine Deiminase Type 3,T,950209,Peptidyl Arginine Deiminase Type 3,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80063,Protein-Arginine Deiminase Type 3,T,950210,Protein Arginine Deiminase Type III,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,81204,Chromatin Immunoprecipitation Sequencing,T,958642,ChIA-PET,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,12718,"Set, Psychology",T,950605,Psychological Set,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,16626,"Shadowing Technique, Histology",T,950608,Shadowing Technique (Histology),Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,16626,"Shadowing Technique, Histology",T,950606,"Shadowing, Histology",Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,16626,"Shadowing Technique, Histology",P,950607,"Shadowing Technique, Histology",Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,9416,Nerve Regeneration,T,954903,Nervous Tissue Regeneration,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,9416,Nerve Regeneration,T,954904,Neural Tissue Regeneration,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,53078,"Membrane Potential, Mitochondrial",T,946889,DeltaPsi M,N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,53078,"Membrane Potential, Mitochondrial",T,946890,DeltapsiM,N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,81035,Heterogeneous Nuclear Ribonucleoprotein D0,T,117108,hnRNP D0,N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,81035,Heterogeneous Nuclear Ribonucleoprotein D0,T,254489,AUF1 protein,N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,81035,Heterogeneous Nuclear Ribonucleoprotein D0,T,471209,"AU-rich element RNA-binding protein 1, 37 kDa",N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,81035,Heterogeneous Nuclear Ribonucleoprotein D0,T,471210,AUF1A protein,N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,81035,Heterogeneous Nuclear Ribonucleoprotein D0,T,636928,P37 AUF1 protein,N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,14315,Triterpenes,T,946814,Triterpenoids,N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,57832,Watchful Waiting,T,950054,Expectant Management,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,57832,Watchful Waiting,T,949650,Active Surveillance,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,53078,"Membrane Potential, Mitochondrial",T,945812,Mitochondrial Transmembrane Potential,N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,53078,"Membrane Potential, Mitochondrial",T,945813,Delta Psi M,N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,14487,"Centers for Medicare and Medicaid Services, U.S.",T,947275,Centers for Medicare and Medicaid Services (U.S.),N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,14487,"Centers for Medicare and Medicaid Services, U.S.",T,947276,Health Care Financing Administration (U.S.),N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,14487,"Centers for Medicare and Medicaid Services, U.S.",P,946272,"Centers for Medicare and Medicaid Services, U.S.",N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,14487,"Centers for Medicare and Medicaid Services, U.S.",T,946273,"Health Care Financing Administration, U.S.",N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,76563,Mentalization,T,951788,Mentalizing,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,7396,Internship and Residency,T,945132,"Internship, Medical",N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80909,Carotid-Femoral Pulse Wave Velocity,P,955848,Carotid-Femoral Pulse Wave Velocity,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80909,Carotid-Femoral Pulse Wave Velocity,T,955856,Carotid-Femoral Pulse Wave Velocities,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,4192,"Discrimination, Psychological",P,947288,"Discrimination, Psychological",N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,4192,"Discrimination, Psychological",T,946355,"Discrimination, Psychology",N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,4192,"Discrimination, Psychological",T,946801,Psychological Discrimination,N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,4208,"Displacement, Psychological",T,946356,"Displacement, Psychology",N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,4208,"Displacement, Psychological",P,947289,"Displacement, Psychological",N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80002,Protein-Arginine Deiminase Type 4,T,949411,Protein Arginine Deiminase 4,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80065,Protein-Arginine Deiminase Type 6,P,949973,Protein-Arginine Deiminase Type 6,Y,,MA,N,,,,0,
,M,2019-12-03,29741,Brassica rapa,T,5522,Rapeseed,Y,,29688,Brassica napus,T,5522,Rapeseed,Y,,,N,,,,,Relocated DESC UI
,D,2019-12-03,4490,Xenarthra,T,13700,Anteaters,Y,,,,,,,,,,N,,,,,
,A,2019-12-03,,,,,,,,73566,Eutheria,T,13700,Anteaters,Y,,MA,N,,,,,
,M,2019-12-03,4490,Xenarthra,T,13700,Anteaters,Y,,73566,Eutheria,T,13700,Anteaters,Y,,,N,,,,,Relocated DESC UI
,D,2019-12-03,4490,Xenarthra,T,13701,Aardvarks,Y,,,,,,,,,,N,,,,,
,A,2019-12-03,,,,,,,,73566,Eutheria,T,13701,Aardvarks,Y,,MA,N,,,,,
,M,2019-12-03,4490,Xenarthra,T,13701,Aardvarks,Y,,73566,Eutheria,T,13701,Aardvarks,Y,,,N,,,,,Relocated DESC UI
,D,2019-12-03,4490,Xenarthra,T,563450,Myrmecophagidae,Y,,,,,,,,,,N,,,,,
,A,2019-12-03,,,,,,,,73566,Eutheria,T,563450,Myrmecophagidae,Y,,MA,N,,,,,
,M,2019-12-03,4490,Xenarthra,T,563450,Myrmecophagidae,Y,,73566,Eutheria,T,563450,Myrmecophagidae,Y,,,N,,,,,Relocated DESC UI
,D,2019-12-03,19665,Euphorbiaceae,T,465787,Securinega,N,,,,,,,,,,N,,,,,
,A,2019-12-03,,,,,,,,79883,Securinega,P,465787,Securinega,N,,MA,N,,,,,
,M,2019-12-03,19665,Euphorbiaceae,T,465787,Securinega,N,,79883,Securinega,P,465787,Securinega,N,,,N,,,,,Relocated DESC UI
,D,2019-12-03,13116,Spinal Cord,T,859735,Tentorium Cerebelli,N,,,,,,,,,,N,,,,,
,A,2019-12-03,,,,,,,,4388,Dura Mater,T,859735,Tentorium Cerebelli,N,,MA,N,,,,,
,M,2019-12-03,13116,Spinal Cord,T,859735,Tentorium Cerebelli,N,,4388,Dura Mater,T,859735,Tentorium Cerebelli,N,,,N,,,,,Relocated DESC UI
,D,2019-12-03,13116,Spinal Cord,T,859736,Falx Cerebri,N,,,,,,,,,,N,,,,,
,A,2019-12-03,,,,,,,,4388,Dura Mater,T,859736,Falx Cerebri,N,,MA,N,,,,,
,M,2019-12-03,13116,Spinal Cord,T,859736,Falx Cerebri,N,,4388,Dura Mater,T,859736,Falx Cerebri,N,,,N,,,,,Relocated DESC UI
,D,2019-12-03,18377,Neurotransmitter Agents,T,735362,Neurosteroids,N,,,,,,,,,,N,,,,,
,A,2019-12-03,,,,,,,,81227,Neurosteroids,P,735362,Neurosteroids,N,,MA,N,,,,,
,M,2019-12-03,18377,Neurotransmitter Agents,T,735362,Neurosteroids,N,,81227,Neurosteroids,P,735362,Neurosteroids,N,,,N,,,,,Relocated DESC UI
,D,2019-12-03,32484,Taxodiaceae,P,464623,Taxodiaceae,Y,,,,,,,,,,N,,,,,
,A,2019-12-03,,,,,,,,29779,Cupressaceae,T,464623,Taxodiaceae,Y,,MA,N,,,,,
,M,2019-12-03,32484,Taxodiaceae,P,464623,Taxodiaceae,Y,,29779,Cupressaceae,T,464623,Taxodiaceae,Y,,,N,,,,,Relocated DESC UI
,D,2019-12-03,32482,Coniferophyta,P,58522,Coniferophyta,Y,,,,,,,,,,N,,,,,
,A,2019-12-03,,,,,,,,64028,Tracheophyta,T,58522,Coniferophyta,Y,,MA,N,,,,,
,M,2019-12-03,32482,Coniferophyta,P,58522,Coniferophyta,Y,,64028,Tracheophyta,T,58522,Coniferophyta,Y,,,N,,,,,Relocated DESC UI
,D,2019-12-03,32482,Coniferophyta,T,475583,Conifers,Y,,,,,,,,,,N,,,,,
,A,2019-12-03,,,,,,,,64028,Tracheophyta,T,475583,Conifers,Y,,MA,N,,,,,
,M,2019-12-03,32482,Coniferophyta,T,475583,Conifers,Y,,64028,Tracheophyta,T,475583,Conifers,Y,,,N,,,,,Relocated DESC UI
,D,2019-12-03,3638,Deafness,T,371317,Bilateral Deafness,N,,,,,,,,,,N,,,,,
,A,2019-12-03,,,,,,,,6312,"Hearing Loss, Bilateral",T,371317,Bilateral Deafness,N,,MA,N,,,,,
,M,2019-12-03,3638,Deafness,T,371317,Bilateral Deafness,N,,6312,"Hearing Loss, Bilateral",T,371317,Bilateral Deafness,N,,,N,,,,,Relocated DESC UI
,D,2019-12-03,11209,Power (Psychology),T,718730,Empowerment,N,,,,,,,,,,N,,,,,
,A,2019-12-03,,,,,,,,79102,Empowerment,P,718730,Empowerment,N,,MA,N,,,,,
,M,2019-12-03,11209,Power (Psychology),T,718730,Empowerment,N,,79102,Empowerment,P,718730,Empowerment,N,,,N,,,,,Relocated DESC UI
,D,2019-12-03,9985,Orthopedics,T,29552,Orthopedic Surgery,Y,ORTHOPEDIC SURG,,,,,,,,,N,,,,,
,A,2019-12-03,,,,,,,,19637,Orthopedic Procedures,T,29552,Orthopedic Surgery,Y,,MA,N,,,,,
,M,2019-12-03,9985,Orthopedics,T,29552,Orthopedic Surgery,Y,ORTHOPEDIC SURG,19637,Orthopedic Procedures,T,29552,Orthopedic Surgery,Y,,,N,,,,,Relocated DESC UI
,D,2019-12-03,9985,Orthopedics,T,29553,"Surgery, Orthopedic",Y,SURG ORTHOPEDIC,,,,,,,,,N,,,,,
,A,2019-12-03,,,,,,,,80523,Sapajus,T,952924,S. flavius,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80523,Sapajus,T,952930,Cebus flavius,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80523,Sapajus,T,952931,C. flavius,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,12171,Retinal Vessels,T,951595,Retinal Vasculature,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80542,Presbytini,P,953173,Presbytini,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80542,Presbytini,T,953172,Asian Colobines,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,79262,"Obesity, Maternal",T,945543,Obesity in Pregnancy,N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,79262,"Obesity, Maternal",T,945544,Maternal Obesity,N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80542,Presbytini,T,953194,Lutungs,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80542,Presbytini,T,953195,Douc Monkeys,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80542,Presbytini,T,953196,Douc Langurs,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80542,Presbytini,T,953200,Simakobu,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80542,Presbytini,T,953174,Nasalis,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80542,Presbytini,T,953175,Proboscis Monkey,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80542,Presbytini,T,953177,Rhinopithecus,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80542,Presbytini,T,953178,Snub-Nosed Monkeys,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80542,Presbytini,T,953179,Semnopithecus,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80542,Presbytini,T,953180,Indian Langurs,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80542,Presbytini,T,953181,Simias,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80542,Presbytini,T,953182,Trachypithecus,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,32068,Pausinystalia,T,946431,Corynanthe,N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,79425,Genetic Introgression,T,946063,Introgressive Hybridization,N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,79425,Genetic Introgression,P,946064,Genetic Introgression,N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,5830,Geniculate Ganglion,T,951976,Superficial Petrosal Nerve,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,9157,Myasthenia Gravis,T,950656,Muscle-Specific Receptor Tyrosine Kinase Myasthenia Gravis,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,9157,Myasthenia Gravis,T,950657,MuSK Myasthenia Gravis,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,12944,Social Support,T,947456,Online Social Support,N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,9157,Myasthenia Gravis,T,950658,Anti-MuSK Myasthenia Gravis,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,9157,Myasthenia Gravis,T,950659,MuSK MG,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,9157,Myasthenia Gravis,T,950660,Muscle-Specific Tyrosine Kinase Antibody Positive Myasthenia Gravis,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,9416,Nerve Regeneration,T,954901,Nerve Tissue Regeneration,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,157,Aconitine,T,958208,"Aconitane-3,8,13,14,15-pentol, 20-ethyl-1,6,16-trimethoxy-4-(methoxymethyl)-, 8-acetate 14-benzoate, (1alpha,3alpha,6alpha,14alpha,15alpha,16beta)-",Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,3873,"Dermatitis, Exfoliative",T,961128,Dermatitis Exfoliative Generalized,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,3873,"Dermatitis, Exfoliative",T,957157,Dermatitis Exfoliative Generalised,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,3873,"Dermatitis, Exfoliative",T,957159,Dermatitis Exfoliative,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,79782,Hybrid Renal Replacement Therapy,T,961127,Hybrid Extracorporeal Therapy,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,79782,Hybrid Renal Replacement Therapy,P,948348,Hybrid Renal Replacement Therapy,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,79782,Hybrid Renal Replacement Therapy,T,951271,Extended Daily Dialysis,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80551,Microautophagy,T,956228,Piecemeal Microautophagy,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,13267,Stilbenes,T,957147,Stilbene Derivatives,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,9274,Occupational Groups,T,955323,Personnel,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,9274,Occupational Groups,T,955325,Workers,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,9274,Occupational Groups,T,957602,Worker,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80442,Social Integration,P,952197,Social Integration,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,81247,CSK Tyrosine-Protein Kinase,P,958950,CSK Tyrosine-Protein Kinase,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,81247,CSK Tyrosine-Protein Kinase,T,959085,Tyrosine Protein Kinase p50csk,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,81247,CSK Tyrosine-Protein Kinase,T,227758,CSK-src,N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,81247,CSK Tyrosine-Protein Kinase,T,251165,p50(csk),N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,81247,CSK Tyrosine-Protein Kinase,T,959084,Protein Tyrosine Kinase p50(csk),Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,81247,CSK Tyrosine-Protein Kinase,T,959091,C-Terminal Src Kinase,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,81247,CSK Tyrosine-Protein Kinase,T,959092,c-src Tyrosine Kinase,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,81247,CSK Tyrosine-Protein Kinase,T,959093,Carboxy-Terminal Src Kinase,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,81247,CSK Tyrosine-Protein Kinase,T,959090,c-src Kinase,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,81247,CSK Tyrosine-Protein Kinase,T,959102,Tyrosine-Protein Kinase CSK,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,81247,CSK Tyrosine-Protein Kinase,T,959096,Protein-Tyrosine Kinase C-Terminal Src Kinase,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,81247,CSK Tyrosine-Protein Kinase,T,959097,Protein-Tyrosine Kinase c-src,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,79426,Vector Borne Diseases,T,946093,Vectorborne Diseases,N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,79426,Vector Borne Diseases,T,946094,Vector-Borne Diseases,N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,18354,Alphavirus Infections,T,946450,O'nyong-nyong Virus Infection,N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,18354,Alphavirus Infections,T,946451,Ross River Virus Infection,N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,18354,Alphavirus Infections,T,946452,Mayaro Virus Infection,N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,18354,Alphavirus Infections,T,946453,Barmah Forest Virus Infection,N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,6479,"Hemorrhagic Fever, Crimean",T,946142,Crimean-Congo Haemorrhagic Fever,N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,6479,"Hemorrhagic Fever, Crimean",T,946449,Congo-Crimean Hemorrhagic Fever,N,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,4443,Echinococcosis,T,956610,Cystic Echinococcosis,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,81033,"Potassium Channels, Sodium-Activated",P,957509,"Potassium Channels, Sodium-Activated",Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,81033,"Potassium Channels, Sodium-Activated",T,957504,Sodium-Activated Potassium Channels,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,81033,"Potassium Channels, Sodium-Activated",T,957510,"Potassium Channels, Sodium-Dependent",Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,81033,"Potassium Channels, Sodium-Activated",T,957511,"K+ Channels, Sodium-Activated",Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,81033,"Potassium Channels, Sodium-Activated",T,957512,Sodium-Activated Potassium Channel,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80545,Microplastics,P,953305,Microplastics,Y,,MA,N,,,,0,
,A,2019-12-03,,,,,,,,80545,Microplastics,T,953306,Mesoplastics,Y,,MA,N,,,,0,
