A,2019-12-03,,,,,,,,,,,,,,,,44405,"Receptor, Serotonin, 5-HT2C",530877,819,agonists,61435,58826,Serotonin 5-HT2 Receptor Agonists,767776,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,44406,"Receptors, Serotonin, 5-HT3",530882,37,antagonists & inhibitors,60595,58831,Serotonin 5-HT3 Receptor Antagonists,767791,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,44406,"Receptors, Serotonin, 5-HT3",530882,819,agonists,61435,58827,Serotonin 5-HT3 Receptor Agonists,767781,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,46988,Proteasome Endopeptidase Complex,558332,37,antagonists & inhibitors,60595,61988,Proteasome Inhibitors,796690,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,48069,Tumor Necrosis Factors,572115,37,antagonists & inhibitors,60595,79424,Tumor Necrosis Factor Inhibitors,946058,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,49528,"Insulin, Long-Acting",585494,37,antagonists & inhibitors,60595,7329,Insulin Antagonists,21947,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,49992,Sodium Chloride Symporters,607548,37,antagonists & inhibitors,60595,49993,Sodium Chloride Symporter Inhibitors,607551,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,50485,GABA Plasma Membrane Transport Proteins,618231,37,antagonists & inhibitors,60595,58805,GABA Uptake Inhibitors,767695,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,50486,Serotonin Plasma Membrane Transport Proteins,618233,37,antagonists & inhibitors,60595,17367,Serotonin Uptake Inhibitors,51946,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,50718,Complement C1 Inhibitor Protein,622995,172,deficiency,60727,56829,Hereditary Angioedema Types I and II,734799,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,50768,Protoporphyrinogen Oxidase,108574,172,deficiency,60727,46350,"Porphyria, Variegate",51034,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,51297,Sodium-Glucose Transporter 2,629201,37,antagonists & inhibitors,60595,77203,Sodium-Glucose Transporter 2 Inhibitors,937586,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,51544,Cytochrome P-450 CYP3A,631008,37,antagonists & inhibitors,60595,65692,Cytochrome P-450 CYP3A Inhibitors,853442,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,51545,Cyclooxygenase 1,290356,37,antagonists & inhibitors,60595,16861,Cyclooxygenase Inhibitors,50484,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,51546,Cyclooxygenase 2,288710,37,antagonists & inhibitors,60595,52246,Cyclooxygenase 2 Inhibitors,638656,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,51760,Xeroderma Pigmentosum Group A Protein,632764,172,deficiency,60727,14983,Xeroderma Pigmentosum,43746,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,51794,Von Hippel-Lindau Tumor Suppressor Protein,633046,172,deficiency,60727,6623,von Hippel-Lindau Disease,19933,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,51860,Fragile X Mental Retardation Protein,633436,172,deficiency,60727,5600,Fragile X Syndrome,16969,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,52119,Lysosomal-Associated Membrane Protein 2,633624,172,deficiency,60727,52120,Glycogen Storage Disease Type IIb,636551,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,53143,Caspase 2,266591,37,antagonists & inhibitors,60595,61945,Caspase Inhibitors,796871,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,53148,Caspase 3,269780,37,antagonists & inhibitors,60595,61945,Caspase Inhibitors,796871,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,53178,Caspase 6,305243,37,antagonists & inhibitors,60595,61945,Caspase Inhibitors,796871,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,53179,Caspase 7,305109,37,antagonists & inhibitors,60595,61945,Caspase Inhibitors,796871,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,53181,Caspase 8,313163,37,antagonists & inhibitors,60595,61945,Caspase Inhibitors,796871,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,2256,Carbonic Anhydrases,425347,37,antagonists & inhibitors,60595,2257,Carbonic Anhydrase Inhibitors,6479,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,2374,Catalase,6894,172,deficiency,60727,20642,Acatalasia,358366,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,2386,Cataract,6913,601,surgery,61234,2387,Cataract Extraction,6917,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,2394,Catechol O-Methyltransferase,6944,37,antagonists & inhibitors,60595,65098,Catechol O-Methyltransferase Inhibitors,848509,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,2510,Cephalosporinase,7316,37,antagonists & inhibitors,60595,65093,beta-Lactamase Inhibitors,849037,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,2784,Cholesterol,8078,37,antagonists & inhibitors,60595,924,Anticholesteremic Agents,2741,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,2794,Choline,8129,172,deficiency,60727,2796,Choline Deficiency,8142,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,2802,Cholinesterases,8172,37,antagonists & inhibitors,60595,2800,Cholinesterase Inhibitors,8158,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,2922,Ciguatoxins,478083,506,poisoning,61130,36841,Ciguatera Poisoning,486480,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,3165,Complement System Proteins,620320,37,antagonists & inhibitors,60595,3169,Complement Inactivator Proteins,622895,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,3238,Connective Tissue,9439,166,cytology,60717,3239,Connective Tissue Cells,9440,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,3304,Coproporphyrinogen Oxidase,9666,172,deficiency,60727,46349,"Coproporphyria, Hereditary",51033,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,3315,Cornea,9695,293,injuries,60876,65306,Corneal Injuries,851213,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,3315,Cornea,9695,637,transplantation,61279,16039,Corneal Transplantation,47642,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,3546,Cysteine Endopeptidases,10297,37,antagonists & inhibitors,60595,15853,Cysteine Proteinase Inhibitors,47044,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,3553,Cystine,10322,652,urine,61301,3555,Cystinuria,10324,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,3576,Electron Transport Complex IV,536794,172,deficiency,60727,30401,Cytochrome-c Oxidase Deficiency,443344,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,3577,Cytochrome P-450 Enzyme System,485421,37,antagonists & inhibitors,60595,65607,Cytochrome P-450 Enzyme Inhibitors,852918,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,3920,Diabetes Mellitus,11730,150,complications,60699,48909,Diabetes Complications,578794,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,4040,Dietary Carbohydrates,12262,172,deficiency,60727,2241,Carbohydrates,6433,172,deficiency,60727,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,4040,Dietary Carbohydrates,12262,737,chemistry,61380,2241,Carbohydrates,6433,737,chemistry,61380,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,4041,Dietary Fats,12264,172,deficiency,60727,8055,Lipids,24002,172,deficiency,60727,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,4041,Dietary Fats,12264,737,chemistry,61380,5223,Fats,16000,737,chemistry,61380,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,4042,"Dietary Fats, Unsaturated",12267,737,chemistry,61380,5224,"Fats, Unsaturated",16002,737,chemistry,61380,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,4044,Dietary Proteins,12274,172,deficiency,60727,11488,Protein Deficiency,33930,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,4093,Dihydropteridine Reductase,12416,172,deficiency,60727,10661,Phenylketonurias,364716,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,4198,Disease Susceptibility,12748,235,genetics,60806,20022,Genetic Predisposition to Disease,59662,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,4250,"DNA Topoisomerases, Type II",439349,37,antagonists & inhibitors,60595,59005,Topoisomerase II Inhibitors,769966,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,4259,DNA-Directed DNA Polymerase,12949,37,antagonists & inhibitors,60595,19384,Nucleic Acid Synthesis Inhibitors,57780,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,4264,"DNA Topoisomerases, Type I",439293,37,antagonists & inhibitors,60595,59004,Topoisomerase I Inhibitors,769956,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,4296,Dopa Decarboxylase,13136,37,antagonists & inhibitors,60595,65105,Aromatic Amino Acid Decarboxylase Inhibitors,848598,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,4298,Dopamine,13138,37,antagonists & inhibitors,60595,18492,Dopamine Antagonists,55082,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,4298,Dopamine,13138,819,agonists,61435,18491,Dopamine Agonists,55077,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,4364,Pharmaceutical Preparations,13329,9,adverse effects,60556,64420,Drug-Related Side Effects and Adverse Reactions,837951,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,4364,Pharmaceutical Preparations,13329,37,antagonists & inhibitors,60595,4336,Drug Antagonism,13247,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,4364,Pharmaceutical Preparations,13329,331,legislation & jurisprudence,60922,7880,"Legislation, Drug",23503,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,4364,Pharmaceutical Preparations,13329,493,pharmacokinetics,61112,10599,Pharmacokinetics,31284,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,4364,Pharmaceutical Preparations,13329,494,pharmacology,61119,10600,Pharmacology,31286,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,4364,Pharmaceutical Preparations,13329,506,poisoning,61130,11041,Poisoning,32470,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,11941,"Receptors, Adrenergic",35281,819,agonists,61435,322,Adrenergic Agonists,1058,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,11942,"Receptors, Adrenergic, alpha",35290,37,antagonists & inhibitors,60595,317,Adrenergic alpha-Antagonists,1035,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,11942,"Receptors, Adrenergic, alpha",35290,819,agonists,61435,316,Adrenergic alpha-Agonists,1028,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,11943,"Receptors, Adrenergic, beta",35295,37,antagonists & inhibitors,60595,319,Adrenergic beta-Antagonists,1051,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,11943,"Receptors, Adrenergic, beta",35295,819,agonists,61435,318,Adrenergic beta-Agonists,1045,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,11944,"Receptors, Androgen",35299,37,antagonists & inhibitors,60595,59002,Androgen Receptor Antagonists,769920,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,11944,"Receptors, Androgen",35299,819,agonists,61435,728,Androgens,2188,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,11945,"Receptors, Angiotensin",35305,37,antagonists & inhibitors,60595,57911,Angiotensin Receptor Antagonists,759068,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,11950,"Receptors, Cholinergic",35351,37,antagonists & inhibitors,60595,18680,Cholinergic Antagonists,55618,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,11950,"Receptors, Cholinergic",35351,819,agonists,61435,18679,Cholinergic Agonists,55611,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,11954,"Receptors, Dopamine",35371,37,antagonists & inhibitors,60595,18492,Dopamine Antagonists,55082,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,11954,"Receptors, Dopamine",35371,819,agonists,61435,18491,Dopamine Agonists,55077,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,11957,"Receptors, Opioid",35390,37,antagonists & inhibitors,60595,9292,Narcotic Antagonists,27724,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,11963,"Receptors, GABA-A",35448,37,antagonists & inhibitors,60595,58787,GABA-A Receptor Antagonists,767587,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,11963,"Receptors, GABA-A",35448,819,agonists,61435,58785,GABA-A Receptor Agonists,767581,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,11968,"Receptors, Histamine",35513,37,antagonists & inhibitors,60595,6633,Histamine Antagonists,19966,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,11968,"Receptors, Histamine",35513,819,agonists,61435,17442,Histamine Agonists,52210,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,11970,"Receptors, Histamine H2",35523,37,antagonists & inhibitors,60595,6635,Histamine H2 Antagonists,19988,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,11970,"Receptors, Histamine H2",35523,819,agonists,61435,17442,Histamine Agonists,52210,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,11976,"Receptors, Muscarinic",35572,37,antagonists & inhibitors,60595,18727,Muscarinic Antagonists,55778,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,11976,"Receptors, Muscarinic",35572,819,agonists,61435,18721,Muscarinic Agonists,55764,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,11978,"Receptors, Nicotinic",35577,37,antagonists & inhibitors,60595,18733,Nicotinic Antagonists,55793,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,11978,"Receptors, Nicotinic",35577,819,agonists,61435,18722,Nicotinic Agonists,55768,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,11983,"Receptors, Purinergic",35604,37,antagonists & inhibitors,60595,58914,Purinergic Antagonists,769024,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,11983,"Receptors, Purinergic",35604,819,agonists,61435,58913,Purinergic Agonists,769021,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,11985,"Receptors, Serotonin",35616,37,antagonists & inhibitors,60595,12702,Serotonin Antagonists,37559,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,11985,"Receptors, Serotonin",35616,819,agonists,61435,17366,Serotonin Receptor Agonists,51929,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,12194,RNA-Directed DNA Polymerase,36296,37,antagonists & inhibitors,60595,18894,Reverse Transcriptase Inhibitors,56320,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,12256,Riboflavin,36408,172,deficiency,60727,12257,Riboflavin Deficiency,36413,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,12601,Scopolamine,37329,31,analogs & derivatives,60581,12602,Scopolamine Derivatives,37332,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,12697,Serine Endopeptidases,363772,37,antagonists & inhibitors,60595,15842,Serine Proteinase Inhibitors,46971,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,12701,Serotonin,37552,37,antagonists & inhibitors,60595,12702,Serotonin Antagonists,37559,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,12701,Serotonin,37552,819,agonists,61435,17366,Serotonin Receptor Agonists,51929,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,12709,Serum Albumin,37571,652,urine,61301,419,Albuminuria,1261,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,12782,Shoulder,37729,293,injuries,60876,70599,Shoulder Injuries,888742,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,12834,Silver,37837,506,poisoning,61130,1129,Argyria,3408,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,12982,"Sodium, Dietary",38262,737,chemistry,61380,12964,Sodium,38193,737,chemistry,61380,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,13131,Spine,38620,293,injuries,60876,13124,Spinal Injuries,38604,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,13199,Stapes,38763,601,surgery,61234,13201,Stapes Surgery,38767,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,13252,Steroid 11-beta-Hydroxylase,38935,172,deficiency,60727,312,"Adrenal Hyperplasia, Congenital",1013,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,13254,Steroid 17-alpha-Hydroxylase,494562,172,deficiency,60727,312,"Adrenal Hyperplasia, Congenital",1013,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,13255,Steroid 21-Hydroxylase,38969,172,deficiency,60727,312,"Adrenal Hyperplasia, Congenital",1013,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,13587,Syphilis,39927,151,congenital,60708,13590,"Syphilis, Congenital",39936,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,13710,Tendons,40280,293,injuries,60876,13708,Tendon Injuries,40278,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,13741,3-Oxo-5-alpha-Steroid 4-Dehydrogenase,768865,37,antagonists & inhibitors,60595,58891,5-alpha Reductase Inhibitors,768867,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,13752,Tetracycline,40393,31,analogs & derivatives,60581,13754,Tetracyclines,40401,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,13762,Tetrahydrofolate Dehydrogenase,40435,37,antagonists & inhibitors,60595,5493,Folic Acid Antagonists,16718,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,13831,Thiamine,40618,172,deficiency,60727,13832,Thiamine Deficiency,40623,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,13909,Thorax,40792,293,injuries,60876,13898,Thoracic Injuries,40766,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,13963,Thyroid Hormones,40948,37,antagonists & inhibitors,60595,13956,Antithyroid Agents,40931,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,14238,Trichloroacetic Acid,41708,31,analogs & derivatives,60581,62845,Chloroacetates,815967,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,14269,Trifluoroacetic Acid,41773,31,analogs & derivatives,60581,5463,Fluoroacetates,16623,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,14357,Trypsin,42002,37,antagonists & inhibitors,60595,14361,Trypsin Inhibitors,42020,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,14404,Tubulin,42117,37,antagonists & inhibitors,60595,50257,Tubulin Modulators,611986,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,14551,Urinary Tract,42579,502,physiology,61125,14553,Urinary Tract Physiological Phenomena,721762,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,14688,Venoms,42965,37,antagonists & inhibitors,60595,997,Antivenins,3070,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,14801,Vitamin A,43276,172,deficiency,60727,14802,Vitamin A Deficiency,43281,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,14801,Vitamin A,43276,506,poisoning,61130,6986,Hypervitaminosis A,20962,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,14805,Vitamin B 12,43287,172,deficiency,60727,14806,Vitamin B 12 Deficiency,43293,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,14807,Vitamin D,43296,172,deficiency,60727,14808,Vitamin D Deficiency,43298,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,14810,Vitamin E,43314,172,deficiency,60727,14811,Vitamin E Deficiency,43317,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,14812,Vitamin K,43320,172,deficiency,60727,14813,Vitamin K Deficiency,43324,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,14867,Water,43429,97,blood,60642,1769,Blood,5141,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,14867,Water,43429,382,microbiology,60998,14871,Water Microbiology,43435,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,14867,Water,43429,506,poisoning,61130,14869,Water Intoxication,43432,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,14867,Water,43429,600,supply & distribution,61231,14881,Water Supply,43448,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,14867,Water,43429,633,toxicity,61274,14869,Water Intoxication,43432,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,14867,Water,43429,652,urine,61301,14556,Urine,42587,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,14955,Wrist Joint,43672,293,injuries,60876,14954,Wrist Injuries,43671,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,15119,Aminocaproic Acid,1842,31,analogs & derivatives,60581,614,Aminocaproates,840444,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,15220,Calcium Channels,44509,37,antagonists & inhibitors,60595,2121,Calcium Channel Blockers,6046,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,15220,Calcium Channels,44509,819,agonists,61435,2120,Calcium Channel Agonists,6038,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,15221,Potassium Channels,44522,37,antagonists & inhibitors,60595,26902,Potassium Channel Blockers,436949,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,15222,Sodium Channels,44527,37,antagonists & inhibitors,60595,26941,Sodium Channel Blockers,436989,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,15222,Sodium Channels,44527,819,agonists,61435,62687,Sodium Channel Agonists,814192,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,15289,Leukotrienes,44922,37,antagonists & inhibitors,60595,20024,Leukotriene Antagonists,59668,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,15632,"1-Methyl-4-phenyl-1,2,3,6-tetrahydropyridine",46218,506,poisoning,61130,20267,MPTP Poisoning,358147,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,15632,"1-Methyl-4-phenyl-1,2,3,6-tetrahydropyridine",46218,633,toxicity,61274,20267,MPTP Poisoning,358147,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,15942,Factor VIIa,47315,172,deficiency,60727,5168,Factor VII Deficiency,15799,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,15949,Factor IXa,47342,172,deficiency,60727,2836,Hemophilia B,8258,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,15951,Factor Xa,47348,37,antagonists & inhibitors,60595,65427,Factor Xa Inhibitors,849010,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,15951,Factor Xa,47348,172,deficiency,60727,5171,Factor X Deficiency,15828,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,16333,HIV Protease,48740,37,antagonists & inhibitors,60595,17320,HIV Protease Inhibitors,51743,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,16572,Cyclosporine,49578,31,analogs & derivatives,60581,3524,Cyclosporins,10211,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,16685,Mitomycin,26710,31,analogs & derivatives,60581,8937,Mitomycins,26711,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,16718,Arachidonic Acid,50096,31,analogs & derivatives,60581,1095,Arachidonic Acids,3326,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,17293,Protein S,51617,172,deficiency,60727,18455,Protein S Deficiency,54988,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,17364,Collagenases,51913,37,antagonists & inhibitors,60595,61965,Matrix Metalloproteinase Inhibitors,796465,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,17378,Quinolinic Acid,51977,31,analogs & derivatives,60581,11805,Quinolinic Acids,34866,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,17448,"Receptors, Dopamine D2",52231,37,antagonists & inhibitors,60595,65127,Dopamine D2 Receptor Antagonists,848810,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,17466,"Receptors, Endothelin",52361,37,antagonists & inhibitors,60595,65128,Endothelin Receptor Antagonists,848813,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,17470,"Receptors, Glutamate",52384,37,antagonists & inhibitors,60595,18691,Excitatory Amino Acid Antagonists,55662,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,17470,"Receptors, Glutamate",52384,819,agonists,61435,18690,Excitatory Amino Acid Agonists,55656,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,17483,"Receptors, Vasopressin",52455,37,antagonists & inhibitors,60595,65092,Antidiuretic Hormone Receptor Antagonists,848392,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,17494,Proton Pumps,431532,37,antagonists & inhibitors,60595,54328,Proton Pump Inhibitors,686401,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,17506,H(+)-K(+)-Exchanging ATPase,52552,37,antagonists & inhibitors,60595,54328,Proton Pump Inhibitors,686401,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,17673,"Sodium Chloride, Dietary",52876,737,chemistry,61380,12965,Sodium Chloride,38197,737,chemistry,61380,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,17674,Hypophosphatemia,52877,151,congenital,60708,7015,"Hypophosphatemia, Familial",21021,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,17895,Manganese Compounds,53492,506,poisoning,61130,20149,Manganese Poisoning,358121,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,17895,Manganese Compounds,53492,633,toxicity,61274,20149,Manganese Poisoning,358121,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,18002,"Receptors, Bradykinin",53811,37,antagonists & inhibitors,60595,65168,Bradykinin Receptor Antagonists,849168,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,10944,Plants,32229,502,physiology,61125,18521,Plant Physiological Phenomena,721555,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,18015,"Receptors, Calcitonin Gene-Related Peptide",53849,37,antagonists & inhibitors,60595,77221,Calcitonin Gene-Related Peptide Receptor Antagonists,937759,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,18040,"Receptors, Neurokinin-1",53947,37,antagonists & inhibitors,60595,64729,Neurokinin-1 Receptor Antagonists,840399,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,18047,"Receptors, Purinergic P1",54001,37,antagonists & inhibitors,60595,58915,Purinergic P1 Receptor Antagonists,769027,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,18047,"Receptors, Purinergic P1",54001,819,agonists,61435,58906,Purinergic P1 Receptor Agonists,768977,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,18048,"Receptors, Purinergic P2",54012,37,antagonists & inhibitors,60595,58919,Purinergic P2 Receptor Antagonists,769037,,,,EP_HM
A,2019-12-03,,,,,,,,,,,,,,,,18048,"Receptors, Purinergic P2",54012,819,agonists,61435,58910,Purinergic P2 Receptor Agonists,768985,,,,EP_HM
