990780,A,2018-12-16,629298,3-acetylbenzamide,1549,Benzamides,,,,*,
990781,A,2018-12-16,629299,"LINC00339 long noncoding RNA, human",62085,"RNA, Long Noncoding",,,,*,
990782,A,2018-12-16,629300,2-(4-ethoxy phenyl)-4-phenyl quinoline,11804,Quinolines,,,,*,
990783,A,2018-12-16,629301,DH379,6575,"Heterocyclic Compounds, 3-Ring",,,,*,
990784,A,2018-12-16,629301,DH379,14230,Triazoles,,,,*,
990785,A,2018-12-16,629302,4-(4-fluorophenyl)sulfonyl-5-methylthio-2-phenyloxazole,10080,Oxazoles,,,,*,
990786,A,2018-12-16,629303,amethinol A,4224,Diterpenes,,,,*,
990787,A,2018-12-16,629304,"Cyp7a1 protein, zebrafish",2790,Cholesterol 7-alpha-Hydroxylase,,,,*,
990788,A,2018-12-16,629304,"Cyp7a1 protein, zebrafish",29961,Zebrafish Proteins,,,,*,
990789,A,2018-12-16,28508,bismuth subcarbonate,2254,Carbonates,,,,*,
990790,A,2018-12-16,494527,"C2CD4A protein, human",9687,Nuclear Proteins,,,,*,
990791,A,2018-12-16,494528,"C2CD4B protein, human",9687,Nuclear Proteins,,,,*,
990792,A,2018-12-16,579804,"ATP5F1D protein, human",25261,Mitochondrial Proton-Translocating ATPases,,,,*,
997938,A,2019-02-12,629844,"miR-379, rat",35683,MicroRNAs,,,,*,
997939,A,2019-02-12,629845,"Slc25a19 protein, rat",26901,Membrane Transport Proteins,,,,*,
997940,A,2019-02-12,629846,"OR7D4 receptor protein, human",18035,"Receptors, Odorant",,,,*,
997941,A,2019-02-12,629847,"miR-582-5p, mouse",35683,MicroRNAs,,,,*,
997942,A,2019-02-12,629850,"Dcaf5 protein, mouse",71678,WD40 Repeats,,,,*,
997943,A,2019-02-12,629851,"WDR41 protein, mouse",71678,WD40 Repeats,,,,*,
997944,A,2019-02-12,629852,"Mca1 protein, S pombe",20169,Caspases,,,,*,
997945,A,2019-02-12,629853,"Rbm25 protein, mouse",67776,RNA Recognition Motif Proteins,,,,*,
997946,A,2019-02-12,629853,"Rbm25 protein, mouse",72260,RNA Splicing Factors,,,,*,
997947,A,2019-02-12,629854,"lrrc23 protein, zebrafish",3598,Cytoskeletal Proteins,,,,*,
1016378,D,2019-06-11,592743,"Dscam1 protein, Drosophila",19006,Neural Cell Adhesion Molecules,,,,*,
1016379,D,2019-06-11,592743,"Dscam1 protein, Drosophila",29721,Drosophila Proteins,,,,*,
1016380,D,2019-06-11,597171,"Yeti protein, Drosophila",2352,Carrier Proteins,,,,*,
1016381,D,2019-06-11,597171,"Yeti protein, Drosophila",29721,Drosophila Proteins,,,,*,
1016382,D,2019-06-11,602315,"ics protein, Drosophila",14157,Transcription Factors,,,,*,
1016383,D,2019-06-11,602315,"ics protein, Drosophila",29721,Drosophila Proteins,,,,*,
1016384,D,2019-06-11,66693,"FUT4 protein, human",16256,Lewis X Antigen,,,,*,
1016385,D,2019-06-11,492446,"DMRTF protein, Drosophila",14157,Transcription Factors,,,,*,
1016386,D,2019-06-11,492446,"DMRTF protein, Drosophila",29721,Drosophila Proteins,,,,*,
1016387,D,2019-06-11,494290,"Nkx6 protein, Drosophila",14157,Transcription Factors,,,,*,
1016388,D,2019-06-11,494290,"Nkx6 protein, Drosophila",29721,Drosophila Proteins,,,,*,
1016389,A,2019-06-11,631564,heptasodium hexacarboxymethyl dipeptide-12,4151,Dipeptides,,,,*,
991038,D,2018-12-17,36925,elastomeric polymer,11108,Polymers,,,,*,
991039,A,2018-12-17,629324,"Sgsm2 protein, mouse",47908,Intracellular Signaling Peptides and Proteins,,,,*,
991040,A,2018-12-17,629325,"PF4 protein, human",10978,Platelet Factor 4,,,,*,
991041,A,2018-12-17,629326,"3-bis((2,5-dioxo-1-(4-((E)-2-phenyldiazen-1-yl)phenyl)pyrrolidin-3-yl)sulfanyl) butanedioic acid",11759,Pyrrolidines,,,,*,
991042,A,2018-12-17,629326,"3-bis((2,5-dioxo-1-(4-((E)-2-phenyldiazen-1-yl)phenyl)pyrrolidin-3-yl)sulfanyl) butanedioic acid",13386,Succinates,,,,*,
991043,A,2018-12-17,629327,"MIRN3613 microRNA, human",35683,MicroRNAs,,,,*,
991044,A,2018-12-17,629328,2-acetyl-3H-benzo(f)chromen-3-one,3374,Coumarins,,,,*,
991045,A,2018-12-17,629329,"SNORA12 RNA, human",20537,"RNA, Small Nucleolar",,,,*,
991046,A,2018-12-17,629330,"CFAP69 protein, human",3598,Cytoskeletal Proteins,,,,*,
991047,A,2018-12-17,629331,KAN0439834,9930,Organic Chemicals,,,,*,
991048,A,2018-12-17,629332,INU-101,218,Adamantane,31,analogs & derivatives,,,*
991049,A,2018-12-17,629333,V0034CR,4338,Drug Combinations,,,,,
991050,A,2018-12-17,629333,V0034CR,5990,Glycerol,,,,*,
991051,A,2018-12-17,629333,V0034CR,10232,Paraffin,,,,*,
991052,A,2018-12-17,629334,"MRPS2 protein, human",12269,Ribosomal Proteins,,,,*,
991053,A,2018-12-17,629334,"MRPS2 protein, human",24101,Mitochondrial Proteins,,,,*,
991054,A,2018-12-17,36925,elastomeric polymer,20724,Elastomers,,,,*,
996778,D,2019-02-03,595177,OGX-427,9841,Oligonucleotides,,,,*,
996779,D,2019-02-03,579374,3'-O-(8''-Z-methylcaffeoyl)-rosmarinic acid methyl ester,2934,Cinnamates,,,,*,
996780,A,2019-02-03,595177,OGX-427,9841,Oligonucleotides,,,,,
996781,A,2019-02-03,629671,"LAZ1H1 protein, Arabidopsis",29681,Arabidopsis Proteins,,,,,
996782,A,2019-02-03,629671,"LAZ1H1 protein, Arabidopsis",51017,Apoptosis Regulatory Proteins,,,,,
996783,A,2019-02-03,629672,"HON4, Arabidopsis",24003,HMGA Proteins,,,,,
996784,A,2019-02-03,629672,"HON4, Arabidopsis",29681,Arabidopsis Proteins,,,,,
996785,A,2019-02-03,629673,"GPR139 protein, rat",9419,Nerve Tissue Proteins,,,,,
996786,A,2019-02-03,629673,"GPR139 protein, rat",43562,"Receptors, G-Protein-Coupled",,,,,
996787,A,2019-02-03,629674,"CA2 protein, human",24402,Carbonic Anhydrase II,,,,,
996788,A,2019-02-03,629675,MYL-1501D,69036,Insulin Glargine,,,,*,
996789,A,2019-02-03,629675,MYL-1501D,59451,Biosimilar Pharmaceuticals,,,,,
996790,A,2019-02-03,629676,BMS-986120,1572,Benzofurans,,,,*,
996791,A,2019-02-03,629676,BMS-986120,7093,Imidazoles,,,,*,
996792,A,2019-02-03,629676,BMS-986120,9025,Morpholines,,,,*,
996793,A,2019-02-03,629676,BMS-986120,13844,Thiazoles,,,,*,
996794,A,2019-02-03,629677,REMD-477,911,"Antibodies, Monoclonal",,,,*,
996795,A,2019-02-03,629678,"Rbp47b protein, Arabidopsis",29681,Arabidopsis Proteins,,,,,
996796,A,2019-02-03,629678,"Rbp47b protein, Arabidopsis",39102,Poly(A)-Binding Proteins,,,,,
996797,A,2019-02-03,629679,IIIM-MCD-211,9581,Nitrofurans,,,,*,
996798,A,2019-02-03,629679,IIIM-MCD-211,10879,Piperazines,,,,*,
996799,A,2019-02-03,629680,"LNG1 protein, Arabidopsis",29681,Arabidopsis Proteins,,,,,
996800,A,2019-02-03,629680,"LNG1 protein, Arabidopsis",63245,Plant Development,,,,,
996801,A,2019-02-03,629681,"Smyd4 protein, zebrafish",76983,Histone Methyltransferases,,,,*,
996802,A,2019-02-03,629681,"Smyd4 protein, zebrafish",29961,Zebrafish Proteins,,,,*,
996803,A,2019-02-03,629682,"Krox20 protein, zebrafish",29961,Zebrafish Proteins,,,,*,
996804,A,2019-02-03,629682,"Krox20 protein, zebrafish",51767,Early Growth Response Protein 2,,,,*,
996805,A,2019-02-03,629683,"MNS1 protein, Arabidopsis",29681,Arabidopsis Proteins,,,,,
996806,A,2019-02-03,629683,"MNS1 protein, Arabidopsis",43323,alpha-Mannosidase,,,,,
996807,A,2019-02-03,629684,"Bdnf protein, mouse",19208,Brain-Derived Neurotrophic Factor,,,,*,
996808,A,2019-02-03,629686,"MNS2 protein, Arabidopsis",29681,Arabidopsis Proteins,,,,,
996809,A,2019-02-03,629686,"MNS2 protein, Arabidopsis",43323,alpha-Mannosidase,,,,,
996810,A,2019-02-03,629687,"IFI44L protein, human",25521,Tumor Suppressor Proteins,,,,*,
996811,A,2019-02-03,629688,"EFHB protein, human",20832,EF Hand Motifs,,,,,
996812,A,2019-02-03,629688,"EFHB protein, human",52139,Intracellular Calcium-Sensing Proteins,,,,,
996813,A,2019-02-03,629689,4-hydroxylidocaine,8012,Lidocaine,,,,*,
996814,A,2019-02-03,629690,"ZZZ3 protein, human",4268,DNA-Binding Proteins,,,,*,
996815,A,2019-02-03,629690,"ZZZ3 protein, human",14157,Transcription Factors,,,,*,
996816,A,2019-02-03,629691,"ECA4 protein, Arabidopsis",252,Calcium-Transporting ATPases,,,,,
996817,A,2019-02-03,629691,"ECA4 protein, Arabidopsis",29681,Arabidopsis Proteins,,,,,
996818,A,2019-02-03,629692,"HIG1A protein, rat",9363,Neoplasm Proteins,,,,,
996819,A,2019-02-03,629693,"GALT protein, human",5694,UTP-Hexose-1-Phosphate Uridylyltransferase,,,,,
996820,A,2019-02-03,629694,"Tas2r125 protein, mouse",43562,"Receptors, G-Protein-Coupled",,,,*,
996821,A,2019-02-03,629695,rosmarinic acid methyl ester,2934,Cinnamates,,,,*,
996822,A,2019-02-03,629695,rosmarinic acid methyl ester,53630,Depsides,,,,*,
996823,A,2019-02-03,629696,"3''-deoxy-3'',4''-didehydro-CTP",3570,Cytidine Triphosphate,,,,*,
996824,A,2019-02-03,629697,"RAB3IP protein, human",20662,Guanine Nucleotide Exchange Factors,,,,*,
996825,A,2019-02-03,629698,"MIRN833b microRNA, mouse",35683,MicroRNAs,,,,*,
996826,A,2019-02-03,629699,"Insra protein, zebrafish",11972,"Receptor, Insulin",,,,*,
997948,A,2019-02-12,629854,"lrrc23 protein, zebrafish",29961,Zebrafish Proteins,,,,*,
1000198,D,2019-03-24,112276,vinyl polysiloxane polymer,3760,Dental Impression Materials,,,,*,
1000199,D,2019-03-24,112276,vinyl polysiloxane polymer,12833,Siloxanes,,,,*,
1000200,D,2019-03-24,112276,vinyl polysiloxane polymer,14753,Vinyl Compounds,,,,*,
1013858,A,2019-06-04,631385,AM6538,11720,Pyrazoles,,,,*,
1013859,A,2019-06-04,631492,"Spx protein, mouse",36361,Peptide Hormones,,,,*,
1013860,A,2019-06-04,631493,"MIRN6783 microRNA, human",35683,MicroRNAs,,,,*,
1013861,A,2019-06-04,631494,lindoldhamine,1555,Benzene Derivatives,,,,*,
1013862,A,2019-06-04,631494,lindoldhamine,11804,Quinolines,,,,*,
1013863,A,2019-06-04,631495,"PPTC7 protein, human",71636,Protein Phosphatase 2C,,,,*,
1013864,A,2019-06-04,631496,hebelophyllene E,6574,"Heterocyclic Compounds, 2-Ring",,,,*,
1013865,A,2019-06-04,631496,hebelophyllene E,12717,Sesquiterpenes,,,,*,
1019198,D,2019-06-18,612307,"CCHa2-R protein, Drosophila",9479,Neuropeptides,,,,*,
1019199,D,2019-06-18,612307,"CCHa2-R protein, Drosophila",29721,Drosophila Proteins,,,,*,
1019201,D,2019-06-18,557118,"NPC1 protein, Drosophila",29721,Drosophila Proteins,,,,*,
1019202,D,2019-06-18,558140,"hrp36 protein, Drosophila",29721,Drosophila Proteins,,,,*,
1019204,D,2019-06-18,558684,"Smad2 protein, Drosophila",29721,Drosophila Proteins,,,,*,
1019205,D,2019-06-18,558684,"Smad2 protein, Drosophila",51899,Smad2 Protein,,,,*,
1019206,A,2019-06-18,631693,"Col22a1 protein, zebrafish",3094,Collagen,,,,*,
1019207,A,2019-06-18,631724,camrelizumab,61067,"Antibodies, Monoclonal, Humanized",,,,*,
1019208,A,2019-06-18,631725,"AT5G39650 protein, Arabidopsis",8565,Membrane Proteins,,,,*,
1019209,A,2019-06-18,631725,"AT5G39650 protein, Arabidopsis",29681,Arabidopsis Proteins,,,,*,
1019210,A,2019-06-18,631726,"5-bromo-3,4-dihydroxybenzaldehyde",1547,Benzaldehydes,,,,*,
1019211,A,2019-06-18,631727,GS-E3D,36145,Ginsenosides,,,,*,
1019212,A,2019-06-18,631728,geranyl cinnamate,2934,Cinnamates,,,,*,
1019213,A,2019-06-18,631744,"CAST protein, human",2135,Calcium-Binding Proteins,,,,*,
1019214,A,2019-06-18,631746,"Ndufa4 protein, rat",3576,Electron Transport Complex IV,,,,*,
1019215,A,2019-06-18,631747,"Tnfsf11 protein, rat",53245,RANK Ligand,,,,*,
1019216,A,2019-06-18,631748,4-methoxycinnamyl p-coumarate,3373,Coumaric Acids,,,,*,
1019217,A,2019-06-18,631764,ND0701,1058,Apomorphine,,,,*,
1019218,A,2019-06-18,631765,3-methylpentyl(4-sulphamoylphenyl)carbamate,2219,Carbamates,,,,*,
1019219,A,2019-06-18,631766,"COL22A1 protein, human",3094,Collagen,,,,*,
1019220,A,2019-06-18,631767,tambulin,1578,Benzopyrans,,,,*,
1019221,A,2019-06-18,631768,Pediatric acute-onset neuropsychiatric syndrome,1327,Autoimmune Diseases,,,,*,
1019222,A,2019-06-18,631768,Pediatric acute-onset neuropsychiatric syndrome,9771,Obsessive-Compulsive Disorder,,,,*,
1019223,A,2019-06-18,631769,"RPTN protein, human",9418,S100 Proteins,,,,*,
1019224,A,2019-06-18,631770,"AT1G09157 protein, Arabidopsis",8565,Membrane Proteins,,,,*,
1019225,A,2019-06-18,631770,"AT1G09157 protein, Arabidopsis",29681,Arabidopsis Proteins,,,,*,
1019226,A,2019-06-18,631771,"Sting protein, Drosophila",8565,Membrane Proteins,,,,*,
1019227,A,2019-06-18,631771,"Sting protein, Drosophila",29721,Drosophila Proteins,,,,*,
1019228,A,2019-06-18,631772,hemoglobin Shimonoseki,6455,"Hemoglobins, Abnormal",,,,*,
1019230,A,2019-06-18,557406,"Gogo protein, Drosophila",29721,Drosophila Proteins,,,,*,
1024058,A,2019-07-10,632264,cofnovex plus,28321,Plant Preparations,,,,*,
1024059,A,2019-07-10,632265,"p28-apoptin protein, human",11993,Recombinant Fusion Proteins,,,,*,
1024438,D,2019-07-17,592457,AGK2 SIRT2 inhibitor,5663,Furans,,,,*,
1024439,D,2019-07-17,592457,AGK2 SIRT2 inhibitor,11804,Quinolines,,,,*,
1024440,A,2019-07-17,632424,"AT2G46130 protein, Arabidopsis",14157,Transcription Factors,,,,*,
1024441,A,2019-07-17,632424,"AT2G46130 protein, Arabidopsis",29681,Arabidopsis Proteins,,,,*,
1024442,A,2019-07-17,88735,KDN-Lewis X ganglioside,16256,Lewis X Antigen,,,,*,
1024443,A,2019-07-17,110530,"galactosyl-(1,4)-fucopyranosyl-(1,3)-N-acetylglucosamine",16256,Lewis X Antigen,31,analogs & derivatives,,*,
1025758,D,2019-08-13,606952,2-acetylphenylboronic acid,1880,Boranes,,,,*,
1025759,A,2019-08-13,606952,2-acetylphenylboronic acid,1897,Boronic Acids,,,,*,
1025760,A,2019-08-13,633545,"Sod1 protein, Drosophila",13482,Superoxide Dismutase,,,,*,
1025761,A,2019-08-13,633545,"Sod1 protein, Drosophila",29721,Drosophila Proteins,,,,*,
1025762,A,2019-08-13,633546,BFE1224,11355,Prodrugs,,,,,
1025763,A,2019-08-13,633546,BFE1224,13844,Thiazoles,,,,*,
1025764,A,2019-08-13,633546,BFE1224,14230,Triazoles,,,,*,
1025765,A,2019-08-13,633547,trihex,10455,Peptides,,,,*,
1030478,D,2019-10-13,107176,peroxisomal acyl-CoA oxidase,10088,Oxidoreductases,,,,*,
1030479,D,2019-10-13,498445,"AES protein, human",12097,Repressor Proteins,,,,*,
1030480,D,2019-10-13,506096,"DEPP1 protein, human",11506,Proteins,,,,*,
1030481,D,2019-10-13,535941,"Chondrodysplasia punctata, brachytelephalangic",2806,Chondrodysplasia Punctata,,,,*,
1030482,D,2019-10-13,535941,"Chondrodysplasia punctata, brachytelephalangic",40181,"Genetic Diseases, X-Linked",,,,*,
1030483,A,2019-10-13,107176,peroxisomal acyl-CoA oxidase,42962,Acyl-CoA Oxidase,,,,*,
1030484,A,2019-10-13,468226,"ADGRB1 protein, human",43562,"Receptors, G-Protein-Coupled",,,,*,
1030485,A,2019-10-13,486724,"CaRF protein, human",4268,DNA-Binding Proteins,,,,*,
1030486,A,2019-10-13,498445,"AES protein, human",56970,Co-Repressor Proteins,,,,*,
1030487,A,2019-10-13,506096,"DEPP1 protein, human",47908,Intracellular Signaling Peptides and Proteins,,,,*,
1030488,A,2019-10-13,531651,"Rhizomelic chondrodysplasia punctata, type 1",74437,Peroxisomal Targeting Signal 2 Receptor,172,deficiency,,,*
1033538,D,2019-11-19,503800,"Atp11a protein, mouse",18528,ATP-Binding Cassette Transporters,,,,*,
1033539,D,2019-11-19,507522,"Gpr77 protein, mouse",19707,"Receptors, Chemokine",,,,*,
1033540,D,2019-11-19,509392,"Emr1 protein, mouse",11956,"Receptors, Cell Surface",,,,*,
1033541,D,2019-11-19,513073,"Cutl1 protein, mouse",9687,Nuclear Proteins,,,,*,
1033542,D,2019-11-19,513073,"Cutl1 protein, mouse",12097,Repressor Proteins,,,,*,
1033543,D,2019-11-19,513073,"Cutl1 protein, mouse",18398,Homeodomain Proteins,,,,*,
1033544,D,2019-11-19,526953,"H2AFX protein, mouse",6657,Histones,,,,*,
1034271,A,2019-11-26,488958,"Bop1 protein, mouse",16601,RNA-Binding Proteins,,,,*,
1034272,A,2019-11-26,490844,"Brd2 protein, mouse",14157,Transcription Factors,,,,*,
1030101,A,2019-10-06,654124,tezacaftor; ivacaftor,15363,Quinolones,,,,*,
1030102,A,2019-10-06,654124,tezacaftor; ivacaftor,52117,Benzodioxoles,,,,*,
1030103,A,2019-10-06,654125,"bictegravir, embitcitabine, tenofovir alafenamide",68698,Tenofovir,,,,*,
1030104,A,2019-10-06,654125,"bictegravir, embitcitabine, tenofovir alafenamide",225,Adenine,31,analogs & derivatives,,,*
1030105,A,2019-10-06,654125,"bictegravir, embitcitabine, tenofovir alafenamide",4338,Drug Combinations,,,,,
1030106,A,2019-10-06,654125,"bictegravir, embitcitabine, tenofovir alafenamide",6576,"Heterocyclic Compounds, 4 or More Rings",,,,*,
1030107,A,2019-10-06,654126,vestronidase alfa,5966,Glucuronidase,,,,*,
988348,D,2018-11-26,32942,,37621,Artemisinins,,,,*,
988349,D,2018-11-26,34930,,10879,Piperazines,,,,*,
988350,D,2018-11-26,35133,,8803,Mianserin,31,analogs & derivatives,,,*
988351,D,2018-11-26,35500,3-methyloxindole,7211,Indoles,,,,*,
988352,D,2018-11-26,35605,,2074,Butanones,,,,*,
988353,D,2018-11-26,36006,,2220,Carbamazepine,31,analogs & derivatives,,,*
988354,D,2018-11-26,36472,humantendine,470,Alkaloids,,,,*,
988355,D,2018-11-26,36626,,8012,Lidocaine,,,,*,
988356,D,2018-11-26,36626,,11318,Prilocaine,,,,*,
988357,D,2018-11-26,36944,,13424,Sulfanilamides,,,,*,
988358,D,2018-11-26,37663,,577,Amides,,,,*,
988359,D,2018-11-26,37808,"plastic, carbon fiber reinforced",2244,Carbon,,,,*,
988360,D,2018-11-26,38266,silybin dihemisuccinate,12838,Silymarin,31,analogs & derivatives,,,*
988361,D,2018-11-26,38609,,2182,Candy,,,,*,
988362,D,2018-11-26,39276,,1562,Benzimidazoles,,,,*,
988363,D,2018-11-26,39726,,37621,Artemisinins,,,,*,
988364,D,2018-11-26,40029,,588,Amines,,,,*,
988365,D,2018-11-26,40029,,3509,Cyclohexanecarboxylic Acids,,,,*,
988366,D,2018-11-26,40029,,5680,gamma-Aminobutyric Acid,,,,*,
988368,D,2018-11-26,41125,,44005,Tetrahydroisoquinolines,,,,*,
988369,D,2018-11-26,41359,,9281,Naphthalenes,,,,*,
988370,D,2018-11-26,42734,,12294,Rifamycins,,,,*,
988371,D,2018-11-26,43211,,2227,Carbazoles,,,,*,
988372,D,2018-11-26,43211,,11412,Propanolamines,,,,*,
988373,D,2018-11-26,43265,,10397,Penicillanic Acid,31,analogs & derivatives,,,*
988374,D,2018-11-26,43266,,2511,Cephalosporins,,,,*,
988375,D,2018-11-26,43435,,11100,Polyglycolic Acid,,,,*,
988376,D,2018-11-26,43435,,19344,Lactic Acid,,,,*,
988377,D,2018-11-26,43877,,13654,Taurine,31,analogs & derivatives,,,*
988378,D,2018-11-26,44650,,4338,Drug Combinations,,,,,
988379,D,2018-11-26,44650,,15377,Cilastatin,,,,*,
988380,D,2018-11-26,44650,,15378,Imipenem,,,,*,
988381,D,2018-11-26,44919,,11728,Pyridones,,,,*,
988382,D,2018-11-26,45463,,7555,Isoxazoles,,,,*,
988383,D,2018-11-26,45504,,7211,Indoles,,,,*,
988384,D,2018-11-26,45535,,1095,Arachidonic Acids,,,,*,
988385,D,2018-11-26,45645,,13777,Tetrazoles,,,,*,
988386,D,2018-11-26,45781,cytomegalovirus-specific hyperimmune globulin,7136,Immunoglobulins,,,,*,
988387,D,2018-11-26,45928,,54789,"Ribosome Inactivating Proteins, Type 1",,,,*,
988388,D,2018-11-26,47047,,4873,Ergolines,,,,*,
988389,D,2018-11-26,47246,,3606,Dacarbazine,31,analogs & derivatives,,,*
988390,D,2018-11-26,47360,,11409,Propylene Glycols,,,,*,
988391,D,2018-11-26,47360,,48448,Phenylcarbamates,,,,*,
988393,D,2018-11-26,47709,14-hydroxygelsedine,7211,Indoles,,,,*,
988394,D,2018-11-26,47781,,14227,Triazines,,,,*,
988396,D,2018-11-26,48833,,1559,Benzhydryl Compounds,,,,*,
988397,D,2018-11-26,49109,,11725,Pyridines,,,,*,
988398,D,2018-11-26,49430,,7546,Isoquinolines,,,,*,
988400,D,2018-11-26,49947,,14227,Triazines,,,,*,
988402,D,2018-11-26,52342,,5632,Fructose,31,analogs & derivatives,,,*
988345,D,2018-11-26,31530,cathedulins,470,Alkaloids,,,,*,
988346,D,2018-11-26,32081,,2734,Chlorophyll,,,,*,
988404,D,2018-11-26,52855,3-acetonylidene-2-oxindole,7211,Indoles,,,,*,
988406,D,2018-11-26,52904,,24841,Fluoroquinolones,,,,*,
988408,D,2018-11-26,53482,,27981,Symporters,,,,*,
988409,D,2018-11-26,53562,,7530,Isoflurane,31,analogs & derivatives,,,*
988410,D,2018-11-26,54360,,2511,Cephalosporins,,,,*,
988412,D,2018-11-26,55162,,13988,Ticlopidine,31,analogs & derivatives,,,*
988414,D,2018-11-26,56493,,634,Aminoquinolines,,,,*,
988415,D,2018-11-26,56814,,2511,Cephalosporins,,,,*,
988417,D,2018-11-26,57693,,45162,Thiazolidinediones,,,,*,
988418,D,2018-11-26,59205,,9557,Nipecotic Acids,,,,*,
988420,D,2018-11-26,59262,,63065,Organophosphonates,,,,*,
988421,D,2018-11-26,59500,,13845,Thienamycins,,,,*,
988422,D,2018-11-26,59514,,13267,Stilbenes,,,,*,
988424,D,2018-11-26,60042,"GOLGA5 protein, human",8565,Membrane Proteins,,,,*,
988426,D,2018-11-26,60142,,10649,Phenylalanine,31,analogs & derivatives,,,*
988428,D,2018-11-26,60836,,45162,Thiazolidinediones,,,,*,
988430,D,2018-11-26,61286,3-hydroxy-3-methyloxindole,7211,Indoles,,,,*,
988431,D,2018-11-26,61333,,52160,Benzothiazoles,,,,*,
988434,D,2018-11-26,64276,,53799,2-Pyridinylmethylsulfinylbenzimidazoles,,,,*,
988436,D,2018-11-26,65180,,5229,"Fatty Acids, Monounsaturated",,,,*,
988437,D,2018-11-26,65180,,7211,Indoles,,,,*,
988438,D,2018-11-26,65262,,12211,Rhenium,,,,*,
988439,D,2018-11-26,65757,,13843,Thiazines,,,,*,
988440,D,2018-11-26,65757,,13844,Thiazoles,,,,*,
988443,D,2018-11-26,66254,"MDK protein, human",36341,Intercellular Signaling Peptides and Proteins,,,,*,
988445,D,2018-11-26,66340,,9596,Nitrophenols,,,,*,
988446,D,2018-11-26,66515,,3510,Cyclohexanes,,,,*,
988447,D,2018-11-26,66515,,12717,Sesquiterpenes,,,,*,
988449,D,2018-11-26,67311,,43823,Taxoids,,,,*,
988450,D,2018-11-26,67431,,9570,Nitriles,,,,*,
988451,D,2018-11-26,67431,,14230,Triazoles,,,,*,
988453,D,2018-11-26,68329,,1087,Arabinonucleosides,,,,*,
988455,D,2018-11-26,70081,,4958,Estradiol,31,analogs & derivatives,,,*
988456,D,2018-11-26,71079,,6913,Hydroxysteroid Dehydrogenases,,,,*,
988458,D,2018-11-26,72042,,11461,"Prostaglandins F, Synthetic",,,,*,
988460,D,2018-11-26,73007,,4164,Diphosphonates,,,,*,
988461,D,2018-11-26,74031,,10455,Peptides,,,,*,
988462,D,2018-11-26,74031,,14688,Venoms,,,,*,
988463,D,2018-11-26,74679,,9025,Morpholines,,,,*,
988465,D,2018-11-26,76029,,1569,Benzodiazepines,,,,*,
988466,D,2018-11-26,76731,,6835,Hydrazones,,,,*,
988467,D,2018-11-26,76731,,11724,Pyridazines,,,,*,
988469,D,2018-11-26,76946,,10880,Piperidines,,,,*,
988470,D,2018-11-26,78049,,24841,Fluoroquinolones,,,,*,
988472,D,2018-11-26,78823,,14443,Tyrosine,31,analogs & derivatives,,,*
988474,D,2018-11-26,80500,,18125,"Receptors, Transforming Growth Factor beta",,,,*,
998199,A,2019-02-19,629926,"PYL5 protein, Arbaidopsis",47908,Intracellular Signaling Peptides and Proteins,,,,*,
998201,A,2019-02-19,629928,"MUN protein, Arabidopsis",8869,Microtubule-Associated Proteins,,,,*,
998203,A,2019-02-19,629929,"N,N''-Bis(2-mercaptoethyl)isophthalamide",1555,Benzene Derivatives,,,,*,
998205,A,2019-02-19,629930,"2-Cysprx protein, Arabidopsis",29681,Arabidopsis Proteins,,,,*,
998588,A,2019-02-24,629984,"efavirenz, lamivudine, tenofovir disoproxil fumarate drug combination",68698,Tenofovir,,,,*,
998589,A,2019-02-24,629984,"efavirenz, lamivudine, tenofovir disoproxil fumarate drug combination",4338,Drug Combinations,,,,,
998590,A,2019-02-24,629984,"efavirenz, lamivudine, tenofovir disoproxil fumarate drug combination",19259,Lamivudine,,,,*,
998591,A,2019-02-24,629984,"efavirenz, lamivudine, tenofovir disoproxil fumarate drug combination",48588,Benzoxazines,,,,*,
998592,A,2019-02-24,629985,"lamivudine, tenofovir disoproxil fumarate drug combination",68698,Tenofovir,,,,*,
998593,A,2019-02-24,629985,"lamivudine, tenofovir disoproxil fumarate drug combination",4338,Drug Combinations,,,,,
998594,A,2019-02-24,629985,"lamivudine, tenofovir disoproxil fumarate drug combination",19259,Lamivudine,,,,*,
1006660,D,2019-05-01,582596,lochnericine,26121,Indole Alkaloids,,,,*,
989761,D,2018-12-06,20439,oligomycin sensitivity-conferring protein,8565,Membrane Proteins,,,,*,
1006661,A,2019-05-01,630824,"3-(((16beta,17beta)-3-(2-bromoethyl)-17-hydroxyestra-1,3,5(10)-trien-16-yl)methyl)benzamide",1549,Benzamides,,,,*,
1006662,A,2019-05-01,630825,"toh1 protein, S cerevisiae",8565,Membrane Proteins,,,,*,
1006663,A,2019-05-01,630825,"toh1 protein, S cerevisiae",29701,Saccharomyces cerevisiae Proteins,,,,*,
1006664,A,2019-05-01,630826,"QQT2 protein, Arabidopsis",20558,GTP Phosphohydrolases,,,,*,
1006665,A,2019-05-01,630826,"QQT2 protein, Arabidopsis",29681,Arabidopsis Proteins,,,,*,
1006666,A,2019-05-01,630827,"MIRN369 microRNA, rat",35683,MicroRNAs,,,,*,
1006667,A,2019-05-01,630828,"PRP19A protein, Arabidopsis",29681,Arabidopsis Proteins,,,,*,
1006668,A,2019-05-01,630828,"PRP19A protein, Arabidopsis",44767,Ubiquitin-Protein Ligases,,,,*,
1006669,A,2019-05-01,630829,"prkdc protein, rat",9687,Nuclear Proteins,,,,*,
